  Measurement Number     Measurement type
                   2                DC IV

      Measurement ID             SeriesID
       739662.681469                    0

         MeasureMode                Bias1                Bias2
-9.3600e+00   -3.1350e-05   2.9856e+05
-9.3500e+00   -3.1357e-05   2.9818e+05
-9.3400e+00   -3.1366e-05   2.9778e+05
-9.3300e+00   -3.1372e-05   2.9740e+05
-9.3200e+00   -3.1381e-05   2.9700e+05
-9.3100e+00   -3.1387e-05   2.9662e+05
-9.3000e+00   -3.1395e-05   2.9623e+05
-9.2900e+00   -3.1402e-05   2.9585e+05
-9.2800e+00   -3.1408e-05   2.9547e+05
-9.2700e+00   -3.1415e-05   2.9508e+05
-9.2600e+00   -3.1423e-05   2.9469e+05
-9.2500e+00   -3.1429e-05   2.9431e+05
-9.2400e+00   -3.1436e-05   2.9393e+05
-9.2300e+00   -3.1443e-05   2.9354e+05
-9.2200e+00   -3.1451e-05   2.9316e+05
-9.2100e+00   -3.1457e-05   2.9278e+05
-9.2000e+00   -3.1465e-05   2.9239e+05
-9.1900e+00   -3.1470e-05   2.9202e+05
-9.1800e+00   -3.1477e-05   2.9164e+05
-9.1700e+00   -3.1485e-05   2.9125e+05
-9.1600e+00   -3.1491e-05   2.9088e+05
-9.1500e+00   -3.1498e-05   2.9050e+05
-9.1400e+00   -3.1504e-05   2.9013e+05
-9.1300e+00   -3.1510e-05   2.8975e+05
-9.1200e+00   -3.1517e-05   2.8937e+05
-9.1100e+00   -3.1522e-05   2.8900e+05
-9.1000e+00   -3.1529e-05   2.8862e+05
-9.0900e+00   -3.1536e-05   2.8824e+05
-9.0800e+00   -3.1542e-05   2.8787e+05
-9.0700e+00   -3.1548e-05   2.8750e+05
-9.0600e+00   -3.1555e-05   2.8712e+05
-9.0500e+00   -3.1561e-05   2.8675e+05
-9.0400e+00   -3.1567e-05   2.8637e+05
-9.0300e+00   -3.1574e-05   2.8600e+05
-9.0200e+00   -3.1579e-05   2.8563e+05
-9.0100e+00   -3.1586e-05   2.8526e+05
-9.0000e+00   -3.1591e-05   2.8489e+05
-8.9900e+00   -3.1596e-05   2.8453e+05
-8.9800e+00   -3.1603e-05   2.8415e+05
-8.9700e+00   -3.1610e-05   2.8377e+05
-8.9600e+00   -3.1615e-05   2.8341e+05
-8.9500e+00   -3.1621e-05   2.8304e+05
-8.9400e+00   -3.1626e-05   2.8267e+05
-8.9300e+00   -3.1632e-05   2.8231e+05
-8.9200e+00   -3.1637e-05   2.8195e+05
-8.9100e+00   -3.1642e-05   2.8159e+05
-8.9000e+00   -3.1648e-05   2.8122e+05
-8.8900e+00   -3.1654e-05   2.8085e+05
-8.8800e+00   -3.1661e-05   2.8047e+05
-8.8700e+00   -3.1666e-05   2.8011e+05
-8.8600e+00   -3.1671e-05   2.7975e+05
-8.8500e+00   -3.1677e-05   2.7938e+05
-8.8400e+00   -3.1683e-05   2.7902e+05
-8.8300e+00   -3.1687e-05   2.7866e+05
-8.8200e+00   -3.1693e-05   2.7829e+05
-8.8100e+00   -3.1699e-05   2.7793e+05
-8.8000e+00   -3.1703e-05   2.7758e+05
-8.7900e+00   -3.1709e-05   2.7720e+05
-8.7800e+00   -3.1714e-05   2.7685e+05
-8.7700e+00   -3.1720e-05   2.7648e+05
-8.7600e+00   -3.1725e-05   2.7612e+05
-8.7500e+00   -3.1731e-05   2.7575e+05
-8.7400e+00   -3.1736e-05   2.7540e+05
-8.7300e+00   -3.1741e-05   2.7504e+05
-8.7200e+00   -3.1745e-05   2.7469e+05
-8.7100e+00   -3.1750e-05   2.7433e+05
-8.7000e+00   -3.1754e-05   2.7398e+05
-8.6900e+00   -3.1759e-05   2.7362e+05
-8.6800e+00   -3.1764e-05   2.7327e+05
-8.6700e+00   -3.1769e-05   2.7290e+05
-8.6600e+00   -3.1774e-05   2.7255e+05
-8.6500e+00   -3.1778e-05   2.7220e+05
-8.6400e+00   -3.1783e-05   2.7184e+05
-8.6300e+00   -3.1788e-05   2.7149e+05
-8.6200e+00   -3.1793e-05   2.7113e+05
-8.6100e+00   -3.1798e-05   2.7078e+05
-8.6000e+00   -3.1803e-05   2.7042e+05
-8.5900e+00   -3.1808e-05   2.7006e+05
-8.5800e+00   -3.1812e-05   2.6971e+05
-8.5700e+00   -3.1817e-05   2.6935e+05
-8.5600e+00   -3.1821e-05   2.6901e+05
-8.5500e+00   -3.1826e-05   2.6865e+05
-8.5400e+00   -3.1830e-05   2.6830e+05
-8.5300e+00   -3.1834e-05   2.6795e+05
-8.5200e+00   -3.1839e-05   2.6759e+05
-8.5100e+00   -3.1843e-05   2.6725e+05
-8.5000e+00   -3.1848e-05   2.6689e+05
-8.4900e+00   -3.1851e-05   2.6655e+05
-8.4800e+00   -3.1856e-05   2.6620e+05
-8.4700e+00   -3.1860e-05   2.6585e+05
-8.4600e+00   -3.1864e-05   2.6550e+05
-8.4500e+00   -3.1869e-05   2.6515e+05
-8.4400e+00   -3.1873e-05   2.6480e+05
-8.4300e+00   -3.1878e-05   2.6445e+05
-8.4200e+00   -3.1882e-05   2.6410e+05
-8.4100e+00   -3.1886e-05   2.6375e+05
-8.4000e+00   -3.1890e-05   2.6341e+05
-8.3900e+00   -3.1895e-05   2.6305e+05
-8.3800e+00   -3.1899e-05   2.6270e+05
-8.3700e+00   -3.1904e-05   2.6235e+05
-8.3600e+00   -3.1907e-05   2.6201e+05
-8.3500e+00   -3.1910e-05   2.6167e+05
-8.3400e+00   -3.1915e-05   2.6132e+05
-8.3300e+00   -3.1918e-05   2.6098e+05
-8.3200e+00   -3.1922e-05   2.6063e+05
-8.3100e+00   -3.1926e-05   2.6029e+05
-8.3000e+00   -3.1930e-05   2.5995e+05
-8.2900e+00   -3.1935e-05   2.5959e+05
-8.2800e+00   -3.1938e-05   2.5925e+05
-8.2700e+00   -3.1943e-05   2.5890e+05
-8.2600e+00   -3.1945e-05   2.5857e+05
-8.2500e+00   -3.1949e-05   2.5823e+05
-8.2400e+00   -3.1951e-05   2.5789e+05
-8.2300e+00   -3.1954e-05   2.5756e+05
-8.2200e+00   -3.1957e-05   2.5722e+05
-8.2100e+00   -3.1961e-05   2.5688e+05
-8.2000e+00   -3.1965e-05   2.5653e+05
-8.1900e+00   -3.1968e-05   2.5620e+05
-8.1800e+00   -3.1972e-05   2.5585e+05
-8.1700e+00   -3.1975e-05   2.5551e+05
-8.1600e+00   -3.1978e-05   2.5518e+05
-8.1500e+00   -3.1981e-05   2.5483e+05
-8.1400e+00   -3.1984e-05   2.5450e+05
-8.1300e+00   -3.1987e-05   2.5416e+05
-8.1200e+00   -3.1990e-05   2.5383e+05
-8.1100e+00   -3.1993e-05   2.5349e+05
-8.1000e+00   -3.1997e-05   2.5315e+05
-8.0900e+00   -3.2001e-05   2.5281e+05
-8.0800e+00   -3.2003e-05   2.5247e+05
-8.0700e+00   -3.2006e-05   2.5214e+05
-8.0600e+00   -3.2009e-05   2.5181e+05
-8.0500e+00   -3.2012e-05   2.5147e+05
-8.0400e+00   -3.2015e-05   2.5113e+05
-8.0300e+00   -3.2018e-05   2.5080e+05
-8.0200e+00   -3.2020e-05   2.5047e+05
-8.0100e+00   -3.2023e-05   2.5014e+05
-8.0000e+00   -3.2025e-05   2.4981e+05
-7.9900e+00   -3.2027e-05   2.4947e+05
-7.9800e+00   -3.2030e-05   2.4914e+05
-7.9700e+00   -3.2034e-05   2.4880e+05
-7.9600e+00   -3.2036e-05   2.4847e+05
-7.9500e+00   -3.2038e-05   2.4814e+05
-7.9400e+00   -3.2042e-05   2.4780e+05
-7.9300e+00   -3.2044e-05   2.4747e+05
-7.9200e+00   -3.2046e-05   2.4715e+05
-7.9100e+00   -3.2048e-05   2.4681e+05
-7.9000e+00   -3.2051e-05   2.4648e+05
-7.8900e+00   -3.2054e-05   2.4615e+05
-7.8800e+00   -3.2056e-05   2.4582e+05
-7.8700e+00   -3.2058e-05   2.4549e+05
-7.8600e+00   -3.2060e-05   2.4517e+05
-7.8500e+00   -3.2062e-05   2.4484e+05
-7.8400e+00   -3.2064e-05   2.4451e+05
-7.8300e+00   -3.2066e-05   2.4419e+05
-7.8200e+00   -3.2069e-05   2.4385e+05
-7.8100e+00   -3.2070e-05   2.4353e+05
-7.8000e+00   -3.2072e-05   2.4320e+05
-7.7900e+00   -3.2074e-05   2.4287e+05
-7.7800e+00   -3.2076e-05   2.4255e+05
-7.7700e+00   -3.2077e-05   2.4223e+05
-7.7600e+00   -3.2080e-05   2.4189e+05
-7.7500e+00   -3.2082e-05   2.4157e+05
-7.7400e+00   -3.2084e-05   2.4124e+05
-7.7300e+00   -3.2085e-05   2.4092e+05
-7.7200e+00   -3.2087e-05   2.4060e+05
-7.7100e+00   -3.2089e-05   2.4027e+05
-7.7000e+00   -3.2092e-05   2.3993e+05
-7.6900e+00   -3.2093e-05   2.3962e+05
-7.6800e+00   -3.2096e-05   2.3928e+05
-7.6700e+00   -3.2098e-05   2.3896e+05
-7.6600e+00   -3.2100e-05   2.3863e+05
-7.6500e+00   -3.2101e-05   2.3831e+05
-7.6400e+00   -3.2102e-05   2.3799e+05
-7.6300e+00   -3.2104e-05   2.3767e+05
-7.6200e+00   -3.2106e-05   2.3734e+05
-7.6100e+00   -3.2108e-05   2.3701e+05
-7.6000e+00   -3.2108e-05   2.3670e+05
-7.5900e+00   -3.2110e-05   2.3638e+05
-7.5800e+00   -3.2112e-05   2.3605e+05
-7.5700e+00   -3.2113e-05   2.3573e+05
-7.5600e+00   -3.2115e-05   2.3541e+05
-7.5500e+00   -3.2116e-05   2.3509e+05
-7.5400e+00   -3.2118e-05   2.3476e+05
-7.5300e+00   -3.2120e-05   2.3444e+05
-7.5200e+00   -3.2122e-05   2.3411e+05
-7.5100e+00   -3.2122e-05   2.3379e+05
-7.5000e+00   -3.2123e-05   2.3348e+05
-7.4900e+00   -3.2125e-05   2.3315e+05
-7.4800e+00   -3.2126e-05   2.3283e+05
-7.4700e+00   -3.2128e-05   2.3250e+05
-7.4600e+00   -3.2129e-05   2.3219e+05
-7.4500e+00   -3.2131e-05   2.3187e+05
-7.4400e+00   -3.2133e-05   2.3154e+05
-7.4300e+00   -3.2135e-05   2.3121e+05
-7.4200e+00   -3.2136e-05   2.3089e+05
-7.4100e+00   -3.2139e-05   2.3056e+05
-7.4000e+00   -3.2140e-05   2.3024e+05
-7.3900e+00   -3.2141e-05   2.2992e+05
-7.3800e+00   -3.2143e-05   2.2960e+05
-7.3700e+00   -3.2144e-05   2.2928e+05
-7.3600e+00   -3.2146e-05   2.2896e+05
-7.3500e+00   -3.2146e-05   2.2864e+05
-7.3400e+00   -3.2147e-05   2.2832e+05
-7.3300e+00   -3.2149e-05   2.2800e+05
-7.3200e+00   -3.2150e-05   2.2768e+05
-7.3100e+00   -3.2151e-05   2.2736e+05
-7.3000e+00   -3.2152e-05   2.2705e+05
-7.2900e+00   -3.2153e-05   2.2673e+05
-7.2800e+00   -3.2154e-05   2.2641e+05
-7.2700e+00   -3.2156e-05   2.2609e+05
-7.2600e+00   -3.2157e-05   2.2577e+05
-7.2500e+00   -3.2158e-05   2.2545e+05
-7.2400e+00   -3.2159e-05   2.2513e+05
-7.2300e+00   -3.2159e-05   2.2482e+05
-7.2200e+00   -3.2159e-05   2.2451e+05
-7.2100e+00   -3.2160e-05   2.2419e+05
-7.2000e+00   -3.2162e-05   2.2387e+05
-7.1900e+00   -3.2163e-05   2.2355e+05
-7.1800e+00   -3.2163e-05   2.2324e+05
-7.1700e+00   -3.2163e-05   2.2293e+05
-7.1600e+00   -3.2165e-05   2.2260e+05
-7.1500e+00   -3.2165e-05   2.2229e+05
-7.1400e+00   -3.2166e-05   2.2198e+05
-7.1300e+00   -3.2166e-05   2.2166e+05
-7.1200e+00   -3.2168e-05   2.2134e+05
-7.1100e+00   -3.2168e-05   2.2103e+05
-7.1000e+00   -3.2168e-05   2.2071e+05
-7.0900e+00   -3.2170e-05   2.2040e+05
-7.0800e+00   -3.2170e-05   2.2008e+05
-7.0700e+00   -3.2171e-05   2.1976e+05
-7.0600e+00   -3.2171e-05   2.1945e+05
-7.0500e+00   -3.2172e-05   2.1913e+05
-7.0400e+00   -3.2172e-05   2.1883e+05
-7.0300e+00   -3.2172e-05   2.1851e+05
-7.0200e+00   -3.2172e-05   2.1820e+05
-7.0100e+00   -3.2173e-05   2.1789e+05
-7.0000e+00   -3.2173e-05   2.1757e+05
-6.9900e+00   -3.2174e-05   2.1726e+05
-6.9800e+00   -3.2174e-05   2.1695e+05
-6.9700e+00   -3.2173e-05   2.1664e+05
-6.9600e+00   -3.2173e-05   2.1633e+05
-6.9500e+00   -3.2174e-05   2.1601e+05
-6.9400e+00   -3.2173e-05   2.1571e+05
-6.9300e+00   -3.2173e-05   2.1540e+05
-6.9200e+00   -3.2173e-05   2.1509e+05
-6.9100e+00   -3.2173e-05   2.1478e+05
-6.9000e+00   -3.2172e-05   2.1447e+05
-6.8900e+00   -3.2173e-05   2.1416e+05
-6.8800e+00   -3.2172e-05   2.1385e+05
-6.8700e+00   -3.2172e-05   2.1354e+05
-6.8600e+00   -3.2172e-05   2.1323e+05
-6.8500e+00   -3.2170e-05   2.1293e+05
-6.8400e+00   -3.2171e-05   2.1262e+05
-6.8300e+00   -3.2171e-05   2.1230e+05
-6.8200e+00   -3.2171e-05   2.1199e+05
-6.8100e+00   -3.2170e-05   2.1169e+05
-6.8000e+00   -3.2170e-05   2.1138e+05
-6.7900e+00   -3.2170e-05   2.1107e+05
-6.7800e+00   -3.2169e-05   2.1076e+05
-6.7700e+00   -3.2168e-05   2.1046e+05
-6.7600e+00   -3.2167e-05   2.1015e+05
-6.7500e+00   -3.2167e-05   2.0984e+05
-6.7400e+00   -3.2167e-05   2.0953e+05
-6.7300e+00   -3.2166e-05   2.0923e+05
-6.7200e+00   -3.2165e-05   2.0892e+05
-6.7100e+00   -3.2165e-05   2.0861e+05
-6.7000e+00   -3.2164e-05   2.0830e+05
-6.6900e+00   -3.2163e-05   2.0800e+05
-6.6800e+00   -3.2163e-05   2.0769e+05
-6.6700e+00   -3.2162e-05   2.0739e+05
-6.6600e+00   -3.2162e-05   2.0708e+05
-6.6500e+00   -3.2160e-05   2.0678e+05
-6.6400e+00   -3.2159e-05   2.0647e+05
-6.6300e+00   -3.2158e-05   2.0617e+05
-6.6200e+00   -3.2157e-05   2.0587e+05
-6.6100e+00   -3.2157e-05   2.0556e+05
-6.6000e+00   -3.2156e-05   2.0525e+05
-6.5900e+00   -3.2155e-05   2.0494e+05
-6.5800e+00   -3.2154e-05   2.0464e+05
-6.5700e+00   -3.2153e-05   2.0434e+05
-6.5600e+00   -3.2152e-05   2.0403e+05
-6.5500e+00   -3.2150e-05   2.0373e+05
-6.5400e+00   -3.2149e-05   2.0343e+05
-6.5300e+00   -3.2148e-05   2.0312e+05
-6.5200e+00   -3.2147e-05   2.0282e+05
-6.5100e+00   -3.2145e-05   2.0252e+05
-6.5000e+00   -3.2145e-05   2.0221e+05
-6.4900e+00   -3.2143e-05   2.0191e+05
-6.4800e+00   -3.2142e-05   2.0161e+05
-6.4700e+00   -3.2141e-05   2.0130e+05
-6.4600e+00   -3.2140e-05   2.0100e+05
-6.4500e+00   -3.2139e-05   2.0069e+05
-6.4400e+00   -3.2138e-05   2.0039e+05
-6.4300e+00   -3.2136e-05   2.0009e+05
-6.4200e+00   -3.2135e-05   1.9978e+05
-6.4100e+00   -3.2133e-05   1.9948e+05
-6.4000e+00   -3.2132e-05   1.9918e+05
-6.3900e+00   -3.2130e-05   1.9888e+05
-6.3800e+00   -3.2129e-05   1.9857e+05
-6.3700e+00   -3.2127e-05   1.9827e+05
-6.3600e+00   -3.2126e-05   1.9797e+05
-6.3500e+00   -3.2123e-05   1.9768e+05
-6.3400e+00   -3.2122e-05   1.9737e+05
-6.3300e+00   -3.2120e-05   1.9708e+05
-6.3200e+00   -3.2118e-05   1.9678e+05
-6.3100e+00   -3.2117e-05   1.9647e+05
-6.3000e+00   -3.2115e-05   1.9617e+05
-6.2900e+00   -3.2113e-05   1.9587e+05
-6.2800e+00   -3.2110e-05   1.9558e+05
-6.2700e+00   -3.2108e-05   1.9528e+05
-6.2600e+00   -3.2107e-05   1.9498e+05
-6.2500e+00   -3.2104e-05   1.9468e+05
-6.2400e+00   -3.2102e-05   1.9438e+05
-6.2300e+00   -3.2100e-05   1.9408e+05
-6.2200e+00   -3.2098e-05   1.9378e+05
-6.2100e+00   -3.2096e-05   1.9348e+05
-6.2000e+00   -3.2094e-05   1.9318e+05
-6.1900e+00   -3.2092e-05   1.9288e+05
-6.1800e+00   -3.2090e-05   1.9258e+05
-6.1700e+00   -3.2088e-05   1.9228e+05
-6.1600e+00   -3.2085e-05   1.9199e+05
-6.1500e+00   -3.2082e-05   1.9170e+05
-6.1400e+00   -3.2080e-05   1.9140e+05
-6.1300e+00   -3.2078e-05   1.9110e+05
-6.1200e+00   -3.2075e-05   1.9080e+05
-6.1100e+00   -3.2073e-05   1.9050e+05
-6.1000e+00   -3.2070e-05   1.9021e+05
-6.0900e+00   -3.2067e-05   1.8991e+05
-6.0800e+00   -3.2064e-05   1.8962e+05
-6.0700e+00   -3.2062e-05   1.8932e+05
-6.0600e+00   -3.2059e-05   1.8903e+05
-6.0500e+00   -3.2057e-05   1.8873e+05
-6.0400e+00   -3.2054e-05   1.8843e+05
-6.0300e+00   -3.2052e-05   1.8813e+05
-6.0200e+00   -3.2049e-05   1.8784e+05
-6.0100e+00   -3.2047e-05   1.8754e+05
-6.0000e+00   -3.2043e-05   1.8725e+05
-5.9900e+00   -3.2040e-05   1.8695e+05
-5.9800e+00   -3.2038e-05   1.8665e+05
-5.9700e+00   -3.2035e-05   1.8636e+05
-5.9600e+00   -3.2034e-05   1.8606e+05
-5.9500e+00   -3.2031e-05   1.8576e+05
-5.9400e+00   -3.2027e-05   1.8547e+05
-5.9300e+00   -3.2025e-05   1.8517e+05
-5.9200e+00   -3.2021e-05   1.8488e+05
-5.9100e+00   -3.2019e-05   1.8458e+05
-5.9000e+00   -3.2017e-05   1.8428e+05
-5.8900e+00   -3.2012e-05   1.8399e+05
-5.8800e+00   -3.2010e-05   1.8369e+05
-5.8700e+00   -3.2006e-05   1.8340e+05
-5.8600e+00   -3.2003e-05   1.8310e+05
-5.8500e+00   -3.2000e-05   1.8281e+05
-5.8400e+00   -3.1997e-05   1.8252e+05
-5.8300e+00   -3.1993e-05   1.8222e+05
-5.8200e+00   -3.1990e-05   1.8193e+05
-5.8100e+00   -3.1987e-05   1.8164e+05
-5.8000e+00   -3.1984e-05   1.8134e+05
-5.7900e+00   -3.1981e-05   1.8104e+05
-5.7800e+00   -3.1978e-05   1.8075e+05
-5.7700e+00   -3.1973e-05   1.8046e+05
-5.7600e+00   -3.1970e-05   1.8017e+05
-5.7500e+00   -3.1966e-05   1.7988e+05
-5.7400e+00   -3.1963e-05   1.7958e+05
-5.7300e+00   -3.1959e-05   1.7929e+05
-5.7200e+00   -3.1955e-05   1.7900e+05
-5.7100e+00   -3.1952e-05   1.7871e+05
-5.7000e+00   -3.1947e-05   1.7842e+05
-5.6900e+00   -3.1944e-05   1.7812e+05
-5.6800e+00   -3.1940e-05   1.7783e+05
-5.6700e+00   -3.1937e-05   1.7754e+05
-5.6600e+00   -3.1932e-05   1.7725e+05
-5.6500e+00   -3.1928e-05   1.7696e+05
-5.6400e+00   -3.1924e-05   1.7667e+05
-5.6300e+00   -3.1920e-05   1.7638e+05
-5.6200e+00   -3.1916e-05   1.7609e+05
-5.6100e+00   -3.1911e-05   1.7580e+05
-5.6000e+00   -3.1908e-05   1.7551e+05
-5.5900e+00   -3.1903e-05   1.7522e+05
-5.5800e+00   -3.1899e-05   1.7493e+05
-5.5700e+00   -3.1896e-05   1.7463e+05
-5.5600e+00   -3.1891e-05   1.7434e+05
-5.5500e+00   -3.1887e-05   1.7405e+05
-5.5400e+00   -3.1883e-05   1.7376e+05
-5.5300e+00   -3.1878e-05   1.7347e+05
-5.5200e+00   -3.1874e-05   1.7318e+05
-5.5100e+00   -3.1868e-05   1.7290e+05
-5.5000e+00   -3.1864e-05   1.7261e+05
-5.4900e+00   -3.1859e-05   1.7232e+05
-5.4800e+00   -3.1854e-05   1.7203e+05
-5.4700e+00   -3.1849e-05   1.7175e+05
-5.4600e+00   -3.1846e-05   1.7145e+05
-5.4500e+00   -3.1841e-05   1.7116e+05
-5.4400e+00   -3.1837e-05   1.7087e+05
-5.4300e+00   -3.1832e-05   1.7059e+05
-5.4200e+00   -3.1827e-05   1.7030e+05
-5.4100e+00   -3.1822e-05   1.7001e+05
-5.4000e+00   -3.1818e-05   1.6971e+05
-5.3900e+00   -3.1813e-05   1.6943e+05
-5.3800e+00   -3.1808e-05   1.6914e+05
-5.3700e+00   -3.1803e-05   1.6885e+05
-5.3600e+00   -3.1799e-05   1.6856e+05
-5.3500e+00   -3.1795e-05   1.6827e+05
-5.3400e+00   -3.1789e-05   1.6798e+05
-5.3300e+00   -3.1784e-05   1.6769e+05
-5.3200e+00   -3.1778e-05   1.6741e+05
-5.3100e+00   -3.1773e-05   1.6712e+05
-5.3000e+00   -3.1768e-05   1.6683e+05
-5.2900e+00   -3.1762e-05   1.6655e+05
-5.2800e+00   -3.1758e-05   1.6626e+05
-5.2700e+00   -3.1751e-05   1.6598e+05
-5.2600e+00   -3.1747e-05   1.6569e+05
-5.2500e+00   -3.1742e-05   1.6540e+05
-5.2400e+00   -3.1737e-05   1.6511e+05
-5.2300e+00   -3.1731e-05   1.6482e+05
-5.2200e+00   -3.1725e-05   1.6454e+05
-5.2100e+00   -3.1720e-05   1.6425e+05
-5.2000e+00   -3.1715e-05   1.6396e+05
-5.1900e+00   -3.1709e-05   1.6368e+05
-5.1800e+00   -3.1703e-05   1.6339e+05
-5.1700e+00   -3.1697e-05   1.6310e+05
-5.1600e+00   -3.1692e-05   1.6282e+05
-5.1500e+00   -3.1686e-05   1.6253e+05
-5.1400e+00   -3.1680e-05   1.6225e+05
-5.1300e+00   -3.1675e-05   1.6196e+05
-5.1200e+00   -3.1669e-05   1.6167e+05
-5.1100e+00   -3.1662e-05   1.6139e+05
-5.1000e+00   -3.1656e-05   1.6111e+05
-5.0900e+00   -3.1651e-05   1.6082e+05
-5.0800e+00   -3.1645e-05   1.6053e+05
-5.0700e+00   -3.1638e-05   1.6025e+05
-5.0600e+00   -3.1632e-05   1.5996e+05
-5.0500e+00   -3.1626e-05   1.5968e+05
-5.0400e+00   -3.1620e-05   1.5939e+05
-5.0300e+00   -3.1613e-05   1.5911e+05
-5.0200e+00   -3.1607e-05   1.5883e+05
-5.0100e+00   -3.1601e-05   1.5854e+05
-5.0000e+00   -3.1594e-05   1.5826e+05
-4.9900e+00   -3.1588e-05   1.5797e+05
-4.9800e+00   -3.1581e-05   1.5769e+05
-4.9700e+00   -3.1576e-05   1.5740e+05
-4.9600e+00   -3.1569e-05   1.5712e+05
-4.9500e+00   -3.1562e-05   1.5683e+05
-4.9400e+00   -3.1557e-05   1.5654e+05
-4.9300e+00   -3.1550e-05   1.5626e+05
-4.9200e+00   -3.1542e-05   1.5598e+05
-4.9100e+00   -3.1535e-05   1.5570e+05
-4.9000e+00   -3.1529e-05   1.5541e+05
-4.8900e+00   -3.1523e-05   1.5512e+05
-4.8800e+00   -3.1515e-05   1.5485e+05
-4.8700e+00   -3.1508e-05   1.5456e+05
-4.8600e+00   -3.1501e-05   1.5428e+05
-4.8500e+00   -3.1496e-05   1.5399e+05
-4.8400e+00   -3.1488e-05   1.5371e+05
-4.8300e+00   -3.1481e-05   1.5343e+05
-4.8200e+00   -3.1474e-05   1.5314e+05
-4.8100e+00   -3.1467e-05   1.5286e+05
-4.8000e+00   -3.1460e-05   1.5258e+05
-4.7900e+00   -3.1453e-05   1.5229e+05
-4.7800e+00   -3.1446e-05   1.5201e+05
-4.7700e+00   -3.1439e-05   1.5172e+05
-4.7600e+00   -3.1430e-05   1.5145e+05
-4.7500e+00   -3.1423e-05   1.5116e+05
-4.7400e+00   -3.1415e-05   1.5088e+05
-4.7300e+00   -3.1408e-05   1.5060e+05
-4.7200e+00   -3.1400e-05   1.5032e+05
-4.7100e+00   -3.1393e-05   1.5003e+05
-4.7000e+00   -3.1387e-05   1.4974e+05
-4.6900e+00   -3.1379e-05   1.4946e+05
-4.6800e+00   -3.1371e-05   1.4918e+05
-4.6700e+00   -3.1364e-05   1.4890e+05
-4.6600e+00   -3.1356e-05   1.4861e+05
-4.6500e+00   -3.1348e-05   1.4834e+05
-4.6400e+00   -3.1340e-05   1.4805e+05
-4.6300e+00   -3.1333e-05   1.4777e+05
-4.6200e+00   -3.1325e-05   1.4749e+05
-4.6100e+00   -3.1317e-05   1.4721e+05
-4.6000e+00   -3.1309e-05   1.4692e+05
-4.5900e+00   -3.1301e-05   1.4664e+05
-4.5800e+00   -3.1293e-05   1.4636e+05
-4.5700e+00   -3.1284e-05   1.4608e+05
-4.5600e+00   -3.1277e-05   1.4580e+05
-4.5500e+00   -3.1268e-05   1.4551e+05
-4.5400e+00   -3.1260e-05   1.4523e+05
-4.5300e+00   -3.1250e-05   1.4496e+05
-4.5200e+00   -3.1242e-05   1.4468e+05
-4.5100e+00   -3.1235e-05   1.4439e+05
-4.5000e+00   -3.1226e-05   1.4411e+05
-4.4900e+00   -3.1218e-05   1.4383e+05
-4.4800e+00   -3.1209e-05   1.4355e+05
-4.4700e+00   -3.1199e-05   1.4327e+05
-4.4600e+00   -3.1190e-05   1.4299e+05
-4.4500e+00   -3.1183e-05   1.4271e+05
-4.4400e+00   -3.1173e-05   1.4243e+05
-4.4300e+00   -3.1165e-05   1.4215e+05
-4.4200e+00   -3.1156e-05   1.4187e+05
-4.4100e+00   -3.1147e-05   1.4159e+05
-4.4000e+00   -3.1139e-05   1.4130e+05
-4.3900e+00   -3.1130e-05   1.4102e+05
-4.3800e+00   -3.1120e-05   1.4074e+05
-4.3700e+00   -3.1111e-05   1.4047e+05
-4.3600e+00   -3.1101e-05   1.4019e+05
-4.3500e+00   -3.1092e-05   1.3991e+05
-4.3400e+00   -3.1082e-05   1.3963e+05
-4.3300e+00   -3.1073e-05   1.3935e+05
-4.3200e+00   -3.1063e-05   1.3907e+05
-4.3100e+00   -3.1053e-05   1.3880e+05
-4.3000e+00   -3.1044e-05   1.3851e+05
-4.2900e+00   -3.1034e-05   1.3824e+05
-4.2800e+00   -3.1025e-05   1.3795e+05
-4.2700e+00   -3.1016e-05   1.3767e+05
-4.2600e+00   -3.1007e-05   1.3739e+05
-4.2500e+00   -3.0997e-05   1.3711e+05
-4.2400e+00   -3.0986e-05   1.3683e+05
-4.2300e+00   -3.0976e-05   1.3656e+05
-4.2200e+00   -3.0967e-05   1.3628e+05
-4.2100e+00   -3.0956e-05   1.3600e+05
-4.2000e+00   -3.0946e-05   1.3572e+05
-4.1900e+00   -3.0936e-05   1.3544e+05
-4.1800e+00   -3.0926e-05   1.3516e+05
-4.1700e+00   -3.0915e-05   1.3488e+05
-4.1600e+00   -3.0905e-05   1.3461e+05
-4.1500e+00   -3.0895e-05   1.3433e+05
-4.1400e+00   -3.0884e-05   1.3405e+05
-4.1300e+00   -3.0874e-05   1.3377e+05
-4.1200e+00   -3.0863e-05   1.3349e+05
-4.1100e+00   -3.0852e-05   1.3322e+05
-4.1000e+00   -3.0841e-05   1.3294e+05
-4.0900e+00   -3.0831e-05   1.3266e+05
-4.0800e+00   -3.0821e-05   1.3238e+05
-4.0700e+00   -3.0810e-05   1.3210e+05
-4.0600e+00   -3.0800e-05   1.3182e+05
-4.0500e+00   -3.0788e-05   1.3154e+05
-4.0400e+00   -3.0778e-05   1.3126e+05
-4.0300e+00   -3.0767e-05   1.3099e+05
-4.0200e+00   -3.0755e-05   1.3071e+05
