  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.676285                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
8.6950e-01 9.6986e+02 4.6952e+01 6.6178e-03 1.0000e+05
8.6035e-01 9.7170e+02 4.6355e+01 6.6195e-03 1.0000e+05
8.5083e-01 9.7263e+02 4.7379e+01 6.6199e-03 1.0000e+05
8.4140e-01 9.7124e+02 4.6608e+01 6.6196e-03 1.0000e+05
8.3170e-01 9.7165e+02 4.5340e+01 6.6191e-03 1.0000e+05
8.2242e-01 9.7180e+02 4.6543e+01 6.6188e-03 1.0000e+05
8.1275e-01 9.7031e+02 4.7027e+01 6.6185e-03 1.0000e+05
8.0338e-01 9.7135e+02 4.6339e+01 6.6178e-03 1.0000e+05
7.9383e-01 9.7107e+02 4.6645e+01 6.6191e-03 1.0000e+05
7.8439e-01 9.7070e+02 4.7268e+01 6.6173e-03 1.0000e+05
7.7470e-01 9.7084e+02 4.6327e+01 6.6193e-03 1.0000e+05
7.6541e-01 9.7032e+02 4.6926e+01 6.6182e-03 1.0000e+05
7.5602e-01 9.7016e+02 4.6859e+01 6.6182e-03 1.0000e+05
7.4651e-01 9.6973e+02 4.7072e+01 6.6176e-03 1.0000e+05
7.3727e-01 9.6968e+02 4.6932e+01 6.6181e-03 1.0000e+05
7.2727e-01 9.7062e+02 4.6825e+01 6.6190e-03 1.0000e+05
7.1815e-01 9.6986e+02 4.6937e+01 6.6180e-03 1.0000e+05
7.0837e-01 9.7072e+02 4.7060e+01 6.6175e-03 1.0000e+05
6.9834e-01 9.6943e+02 4.7039e+01 6.6191e-03 1.0000e+05
6.8857e-01 9.7014e+02 4.6673e+01 6.6183e-03 1.0000e+05
6.7954e-01 9.6855e+02 4.7359e+01 6.6185e-03 1.0000e+05
6.6982e-01 9.6945e+02 4.7052e+01 6.6188e-03 1.0000e+05
6.6027e-01 9.6971e+02 4.6021e+01 6.6192e-03 1.0000e+05
6.5059e-01 9.6872e+02 4.6111e+01 6.6191e-03 1.0000e+05
6.4128e-01 9.7038e+02 4.7486e+01 6.6193e-03 1.0000e+05
6.3186e-01 9.6870e+02 4.6479e+01 6.6183e-03 1.0000e+05
6.2244e-01 9.7004e+02 4.7148e+01 6.6176e-03 1.0000e+05
