Record Length,Sample Interval,Trigger Point,Source,Vertical Units,Vertical Scale,Vertical Offset,Horizontal Units,Horizontal Scale,Pt Fmt,Yzero,Probe Atten,Model Number,Serial Number,Firmware Version,T,V
,,,,,,,,,,,,,,,0.12,980
,,,,,,,,,,,,,,,0.121,980
,,,,,,,,,,,,,,,0.122,980
,,,,,,,,,,,,,,,0.123,980
,,,,,,,,,,,,,,,0.124,980
,,,,,,,,,,,,,,,0.125,980
,,,,,,,,,,,,,,,0.126,980
,,,,,,,,,,,,,,,0.127,980
,,,,,,,,,,,,,,,0.128,1000
,,,,,,,,,,,,,,,0.129,1000
,,,,,,,,,,,,,,,0.13,1000
,,,,,,,,,,,,,,,0.131,1000
,,,,,,,,,,,,,,,0.132,1000
,,,,,,,,,,,,,,,0.133,1000
,,,,,,,,,,,,,,,0.134,1000
,,,,,,,,,,,,,,,0.135,1000
,,,,,,,,,,,,,,,0.136,1020
,,,,,,,,,,,,,,,0.137,1000
,,,,,,,,,,,,,,,0.138,1000
,,,,,,,,,,,,,,,0.139,1020
,,,,,,,,,,,,,,,0.14,1020
,,,,,,,,,,,,,,,0.141,1020
,,,,,,,,,,,,,,,0.142,1020
,,,,,,,,,,,,,,,0.143,1020
,,,,,,,,,,,,,,,0.144,1020
,,,,,,,,,,,,,,,0.145,1020
,,,,,,,,,,,,,,,0.146,1020
,,,,,,,,,,,,,,,0.147,1020
,,,,,,,,,,,,,,,0.148,1020
,,,,,,,,,,,,,,,0.149,1020
,,,,,,,,,,,,,,,0.15,1020
,,,,,,,,,,,,,,,0.151,1020
,,,,,,,,,,,,,,,0.152,1040
,,,,,,,,,,,,,,,0.153,1040
,,,,,,,,,,,,,,,0.154,1040
,,,,,,,,,,,,,,,0.155,1040
,,,,,,,,,,,,,,,0.156,1060
,,,,,,,,,,,,,,,0.157,1040
,,,,,,,,,,,,,,,0.158,1060
,,,,,,,,,,,,,,,0.159,1040
,,,,,,,,,,,,,,,0.16,1040
,,,,,,,,,,,,,,,0.161,1060
,,,,,,,,,,,,,,,0.162,1060
,,,,,,,,,,,,,,,0.163,1040
,,,,,,,,,,,,,,,0.164,1060
,,,,,,,,,,,,,,,0.165,1060
,,,,,,,,,,,,,,,0.166,1040
,,,,,,,,,,,,,,,0.167,1060
,,,,,,,,,,,,,,,0.168,1060
,,,,,,,,,,,,,,,0.169,1060
,,,,,,,,,,,,,,,0.17,1060
,,,,,,,,,,,,,,,0.171,1060
,,,,,,,,,,,,,,,0.172,1060
,,,,,,,,,,,,,,,0.173,1080
,,,,,,,,,,,,,,,0.174,1060
,,,,,,,,,,,,,,,0.175,1060
,,,,,,,,,,,,,,,0.176,1080
,,,,,,,,,,,,,,,0.177,1060
,,,,,,,,,,,,,,,0.178,1080
,,,,,,,,,,,,,,,0.179,1080
,,,,,,,,,,,,,,,0.18,1080
,,,,,,,,,,,,,,,0.181,1080
,,,,,,,,,,,,,,,0.182,1080
,,,,,,,,,,,,,,,0.183,1080
,,,,,,,,,,,,,,,0.184,1080
,,,,,,,,,,,,,,,0.185,1080
,,,,,,,,,,,,,,,0.186,1080
,,,,,,,,,,,,,,,0.187,1080
,,,,,,,,,,,,,,,0.188,1080
,,,,,,,,,,,,,,,0.189,1100
,,,,,,,,,,,,,,,0.19,1080
,,,,,,,,,,,,,,,0.191,1100
,,,,,,,,,,,,,,,0.192,1100
,,,,,,,,,,,,,,,0.193,1100
,,,,,,,,,,,,,,,0.194,1100
,,,,,,,,,,,,,,,0.195,1100
,,,,,,,,,,,,,,,0.196,1100
,,,,,,,,,,,,,,,0.197,1080
,,,,,,,,,,,,,,,0.198,1100
,,,,,,,,,,,,,,,0.199,1100
,,,,,,,,,,,,,,,0.2,1100
,,,,,,,,,,,,,,,0.201,1120
,,,,,,,,,,,,,,,0.202,1120
,,,,,,,,,,,,,,,0.203,1100
,,,,,,,,,,,,,,,0.204,1120
,,,,,,,,,,,,,,,0.205,1120
,,,,,,,,,,,,,,,0.206,1120
,,,,,,,,,,,,,,,0.207,1120
,,,,,,,,,,,,,,,0.208,1120
,,,,,,,,,,,,,,,0.209,1120
,,,,,,,,,,,,,,,0.21,1120
,,,,,,,,,,,,,,,0.211,1120
,,,,,,,,,,,,,,,0.212,1120
,,,,,,,,,,,,,,,0.213,1120
,,,,,,,,,,,,,,,0.214,1120
,,,,,,,,,,,,,,,0.215,1120
,,,,,,,,,,,,,,,0.216,1120
,,,,,,,,,,,,,,,0.217,1120
,,,,,,,,,,,,,,,0.218,1120
,,,,,,,,,,,,,,,0.219,1140
,,,,,,,,,,,,,,,0.22,1120
,,,,,,,,,,,,,,,0.221,1120
,,,,,,,,,,,,,,,0.222,1120
,,,,,,,,,,,,,,,0.223,1140
,,,,,,,,,,,,,,,0.224,1140
,,,,,,,,,,,,,,,0.225,1140
,,,,,,,,,,,,,,,0.226,1140
,,,,,,,,,,,,,,,0.227,1120
,,,,,,,,,,,,,,,0.228,1140
,,,,,,,,,,,,,,,0.229,1140
,,,,,,,,,,,,,,,0.23,1140
,,,,,,,,,,,,,,,0.231,1140
,,,,,,,,,,,,,,,0.232,1140
,,,,,,,,,,,,,,,0.233,1160
,,,,,,,,,,,,,,,0.234,1140
,,,,,,,,,,,,,,,0.235,1140
,,,,,,,,,,,,,,,0.236,1140
,,,,,,,,,,,,,,,0.237,1140
,,,,,,,,,,,,,,,0.238,1160
,,,,,,,,,,,,,,,0.239,1160
,,,,,,,,,,,,,,,0.24,1160
,,,,,,,,,,,,,,,0.241,1140
,,,,,,,,,,,,,,,0.242,1160
,,,,,,,,,,,,,,,0.243,1160
,,,,,,,,,,,,,,,0.244,1160
,,,,,,,,,,,,,,,0.245,1160
,,,,,,,,,,,,,,,0.246,1160
,,,,,,,,,,,,,,,0.247,1160
,,,,,,,,,,,,,,,0.248,1160
,,,,,,,,,,,,,,,0.249,1160
,,,,,,,,,,,,,,,0.25,1160
,,,,,,,,,,,,,,,0.251,1160
,,,,,,,,,,,,,,,0.252,1160
,,,,,,,,,,,,,,,0.253,1160
,,,,,,,,,,,,,,,0.254,1160
,,,,,,,,,,,,,,,0.255,1160
,,,,,,,,,,,,,,,0.256,1160
,,,,,,,,,,,,,,,0.257,1180
,,,,,,,,,,,,,,,0.258,1160
,,,,,,,,,,,,,,,0.259,1180
,,,,,,,,,,,,,,,0.26,1180
,,,,,,,,,,,,,,,0.261,1180
,,,,,,,,,,,,,,,0.262,1160
,,,,,,,,,,,,,,,0.263,1160
,,,,,,,,,,,,,,,0.264,1160
,,,,,,,,,,,,,,,0.265,1180
,,,,,,,,,,,,,,,0.266,1180
,,,,,,,,,,,,,,,0.267,1180
,,,,,,,,,,,,,,,0.268,1180
,,,,,,,,,,,,,,,0.269,1180
,,,,,,,,,,,,,,,0.27,1160
,,,,,,,,,,,,,,,0.271,1180
,,,,,,,,,,,,,,,0.272,1180
,,,,,,,,,,,,,,,0.273,1180
,,,,,,,,,,,,,,,0.274,1180
,,,,,,,,,,,,,,,0.275,1180
,,,,,,,,,,,,,,,0.276,1180
,,,,,,,,,,,,,,,0.277,1180
,,,,,,,,,,,,,,,0.278,1160
,,,,,,,,,,,,,,,0.279,1180
,,,,,,,,,,,,,,,0.28,1180
,,,,,,,,,,,,,,,0.281,1180
,,,,,,,,,,,,,,,0.282,1180
,,,,,,,,,,,,,,,0.283,1180
,,,,,,,,,,,,,,,0.284,1180
,,,,,,,,,,,,,,,0.285,1180
,,,,,,,,,,,,,,,0.286,1180
,,,,,,,,,,,,,,,0.287,1200
,,,,,,,,,,,,,,,0.288,1180
,,,,,,,,,,,,,,,0.289,1200
,,,,,,,,,,,,,,,0.29,1180
,,,,,,,,,,,,,,,0.291,1200
,,,,,,,,,,,,,,,0.292,1180
,,,,,,,,,,,,,,,0.293,1180
,,,,,,,,,,,,,,,0.294,1180
,,,,,,,,,,,,,,,0.295,1180
,,,,,,,,,,,,,,,0.296,1200
,,,,,,,,,,,,,,,0.297,1200
,,,,,,,,,,,,,,,0.298,1180
,,,,,,,,,,,,,,,0.299,1200
,,,,,,,,,,,,,,,0.3,1200
,,,,,,,,,,,,,,,0.301,1200
,,,,,,,,,,,,,,,0.302,1180
,,,,,,,,,,,,,,,0.303,1200
,,,,,,,,,,,,,,,0.304,1180
,,,,,,,,,,,,,,,0.305,1200
,,,,,,,,,,,,,,,0.306,1200
,,,,,,,,,,,,,,,0.307,1200
,,,,,,,,,,,,,,,0.308,1200
,,,,,,,,,,,,,,,0.309,1200
,,,,,,,,,,,,,,,0.31,1200
,,,,,,,,,,,,,,,0.311,1180
,,,,,,,,,,,,,,,0.312,1200
,,,,,,,,,,,,,,,0.313,1200
,,,,,,,,,,,,,,,0.314,1200
,,,,,,,,,,,,,,,0.315,1200
,,,,,,,,,,,,,,,0.316,1220
,,,,,,,,,,,,,,,0.317,1200
,,,,,,,,,,,,,,,0.318,1200
,,,,,,,,,,,,,,,0.319,1220
,,,,,,,,,,,,,,,0.32,1220
,,,,,,,,,,,,,,,0.321,1200
,,,,,,,,,,,,,,,0.322,1220
,,,,,,,,,,,,,,,0.323,1200
,,,,,,,,,,,,,,,0.324,1200
,,,,,,,,,,,,,,,0.325,1200
,,,,,,,,,,,,,,,0.326,1200
,,,,,,,,,,,,,,,0.327,1220
,,,,,,,,,,,,,,,0.328,1220
,,,,,,,,,,,,,,,0.329,1220
,,,,,,,,,,,,,,,0.33,1200
,,,,,,,,,,,,,,,0.331,1200
,,,,,,,,,,,,,,,0.332,1220
,,,,,,,,,,,,,,,0.333,1220
,,,,,,,,,,,,,,,0.334,1220
,,,,,,,,,,,,,,,0.335,1220
,,,,,,,,,,,,,,,0.336,1220
,,,,,,,,,,,,,,,0.337,1220
,,,,,,,,,,,,,,,0.338,1220
,,,,,,,,,,,,,,,0.339,1220
,,,,,,,,,,,,,,,0.34,1220
,,,,,,,,,,,,,,,0.341,1220
,,,,,,,,,,,,,,,0.342,1220
,,,,,,,,,,,,,,,0.343,1220
,,,,,,,,,,,,,,,0.344,1220
,,,,,,,,,,,,,,,0.345,1220
,,,,,,,,,,,,,,,0.346,1220
,,,,,,,,,,,,,,,0.347,1220
,,,,,,,,,,,,,,,0.348,1220
,,,,,,,,,,,,,,,0.349,1220
,,,,,,,,,,,,,,,0.35,1220
,,,,,,,,,,,,,,,0.351,1240
,,,,,,,,,,,,,,,0.352,1220
,,,,,,,,,,,,,,,0.353,1220
,,,,,,,,,,,,,,,0.354,1220
,,,,,,,,,,,,,,,0.355,1220
,,,,,,,,,,,,,,,0.356,1240
,,,,,,,,,,,,,,,0.357,1240
,,,,,,,,,,,,,,,0.358,1220
,,,,,,,,,,,,,,,0.359,1240
,,,,,,,,,,,,,,,0.36,1220
,,,,,,,,,,,,,,,0.361,1220
,,,,,,,,,,,,,,,0.362,1220
,,,,,,,,,,,,,,,0.363,1240
,,,,,,,,,,,,,,,0.364,1240
,,,,,,,,,,,,,,,0.365,1240
,,,,,,,,,,,,,,,0.366,1240
,,,,,,,,,,,,,,,0.367,1220
,,,,,,,,,,,,,,,0.368,1220
,,,,,,,,,,,,,,,0.369,1220
,,,,,,,,,,,,,,,0.37,1220
,,,,,,,,,,,,,,,0.371,1240
,,,,,,,,,,,,,,,0.372,1220
,,,,,,,,,,,,,,,0.373,1220
,,,,,,,,,,,,,,,0.374,1240
,,,,,,,,,,,,,,,0.375,1240
,,,,,,,,,,,,,,,0.376,1240
,,,,,,,,,,,,,,,0.377,1240
,,,,,,,,,,,,,,,0.378,1240
,,,,,,,,,,,,,,,0.379,1240
,,,,,,,,,,,,,,,0.38,1220
,,,,,,,,,,,,,,,0.381,1220
,,,,,,,,,,,,,,,0.382,1260
,,,,,,,,,,,,,,,0.383,1240
,,,,,,,,,,,,,,,0.384,1240
,,,,,,,,,,,,,,,0.385,1240
,,,,,,,,,,,,,,,0.386,1240
,,,,,,,,,,,,,,,0.387,1240
,,,,,,,,,,,,,,,0.388,1240
,,,,,,,,,,,,,,,0.389,1240
,,,,,,,,,,,,,,,0.39,1260
,,,,,,,,,,,,,,,0.391,1240
,,,,,,,,,,,,,,,0.392,1240
,,,,,,,,,,,,,,,0.393,1240
,,,,,,,,,,,,,,,0.394,1240
,,,,,,,,,,,,,,,0.395,1240
,,,,,,,,,,,,,,,0.396,1240
,,,,,,,,,,,,,,,0.397,1240
,,,,,,,,,,,,,,,0.398,1240
,,,,,,,,,,,,,,,0.399,1240
,,,,,,,,,,,,,,,0.4,1240
,,,,,,,,,,,,,,,0.401,1240
,,,,,,,,,,,,,,,0.402,1240
,,,,,,,,,,,,,,,0.403,1240
,,,,,,,,,,,,,,,0.404,1240
,,,,,,,,,,,,,,,0.405,1240
,,,,,,,,,,,,,,,0.406,1240
,,,,,,,,,,,,,,,0.407,1240
,,,,,,,,,,,,,,,0.408,1260
,,,,,,,,,,,,,,,0.409,1240
,,,,,,,,,,,,,,,0.41,1260
,,,,,,,,,,,,,,,0.411,1240
,,,,,,,,,,,,,,,0.412,1260
,,,,,,,,,,,,,,,0.413,1240
,,,,,,,,,,,,,,,0.414,1240
,,,,,,,,,,,,,,,0.415,1240
,,,,,,,,,,,,,,,0.416,1260
,,,,,,,,,,,,,,,0.417,1240
,,,,,,,,,,,,,,,0.418,1240
,,,,,,,,,,,,,,,0.419,1260
,,,,,,,,,,,,,,,0.42,1260
,,,,,,,,,,,,,,,0.421,1240
,,,,,,,,,,,,,,,0.422,1260
,,,,,,,,,,,,,,,0.423,1240
,,,,,,,,,,,,,,,0.424,1260
,,,,,,,,,,,,,,,0.425,1240
,,,,,,,,,,,,,,,0.426,1260
,,,,,,,,,,,,,,,0.427,1260
,,,,,,,,,,,,,,,0.428,1260
,,,,,,,,,,,,,,,0.429,1260
,,,,,,,,,,,,,,,0.43,1260
,,,,,,,,,,,,,,,0.431,1260
,,,,,,,,,,,,,,,0.432,1260
,,,,,,,,,,,,,,,0.433,1260
,,,,,,,,,,,,,,,0.434,1260
,,,,,,,,,,,,,,,0.435,1260
,,,,,,,,,,,,,,,0.436,1260
,,,,,,,,,,,,,,,0.437,1260
,,,,,,,,,,,,,,,0.438,1260
,,,,,,,,,,,,,,,0.439,1260
,,,,,,,,,,,,,,,0.44,1260
,,,,,,,,,,,,,,,0.441,1260
,,,,,,,,,,,,,,,0.442,1260
,,,,,,,,,,,,,,,0.443,1260
,,,,,,,,,,,,,,,0.444,1260
,,,,,,,,,,,,,,,0.445,1260
,,,,,,,,,,,,,,,0.446,1240
,,,,,,,,,,,,,,,0.447,1260
,,,,,,,,,,,,,,,0.448,1260
,,,,,,,,,,,,,,,0.449,1260
,,,,,,,,,,,,,,,0.45,1260
,,,,,,,,,,,,,,,0.451,1260
,,,,,,,,,,,,,,,0.452,1260
,,,,,,,,,,,,,,,0.453,1260
,,,,,,,,,,,,,,,0.454,1280
,,,,,,,,,,,,,,,0.455,1260
,,,,,,,,,,,,,,,0.456,1260
,,,,,,,,,,,,,,,0.457,1260
,,,,,,,,,,,,,,,0.458,1260
,,,,,,,,,,,,,,,0.459,1260
,,,,,,,,,,,,,,,0.46,1260
,,,,,,,,,,,,,,,0.461,1260
,,,,,,,,,,,,,,,0.462,1260
,,,,,,,,,,,,,,,0.463,1260
,,,,,,,,,,,,,,,0.464,1280
,,,,,,,,,,,,,,,0.465,1260
,,,,,,,,,,,,,,,0.466,1260
,,,,,,,,,,,,,,,0.467,1260
,,,,,,,,,,,,,,,0.468,1260
,,,,,,,,,,,,,,,0.469,1260
,,,,,,,,,,,,,,,0.47,1280
,,,,,,,,,,,,,,,0.471,1260
,,,,,,,,,,,,,,,0.472,1260
,,,,,,,,,,,,,,,0.473,1260
,,,,,,,,,,,,,,,0.474,1280
,,,,,,,,,,,,,,,0.475,1260
,,,,,,,,,,,,,,,0.476,1280
,,,,,,,,,,,,,,,0.477,1260
,,,,,,,,,,,,,,,0.478,1280
,,,,,,,,,,,,,,,0.479,1260
,,,,,,,,,,,,,,,0.48,1260
,,,,,,,,,,,,,,,0.481,1260
,,,,,,,,,,,,,,,0.482,1280
,,,,,,,,,,,,,,,0.483,1280
,,,,,,,,,,,,,,,0.484,1260
,,,,,,,,,,,,,,,0.485,1280
,,,,,,,,,,,,,,,0.486,1260
,,,,,,,,,,,,,,,0.487,1280
,,,,,,,,,,,,,,,0.488,1280
,,,,,,,,,,,,,,,0.489,1280
,,,,,,,,,,,,,,,0.49,1280
,,,,,,,,,,,,,,,0.491,1280
,,,,,,,,,,,,,,,0.492,1260
,,,,,,,,,,,,,,,0.493,1280
,,,,,,,,,,,,,,,0.494,1280
,,,,,,,,,,,,,,,0.495,1280
,,,,,,,,,,,,,,,0.496,1280
,,,,,,,,,,,,,,,0.497,1280
,,,,,,,,,,,,,,,0.498,1280
,,,,,,,,,,,,,,,0.499,1280
,,,,,,,,,,,,,,,0.5,1260
,,,,,,,,,,,,,,,0.501,1280
,,,,,,,,,,,,,,,0.502,1280
,,,,,,,,,,,,,,,0.503,1280
,,,,,,,,,,,,,,,0.504,1280
,,,,,,,,,,,,,,,0.505,1280
,,,,,,,,,,,,,,,0.506,1280
,,,,,,,,,,,,,,,0.507,1280
,,,,,,,,,,,,,,,0.508,1300
,,,,,,,,,,,,,,,0.509,1280
,,,,,,,,,,,,,,,0.51,1280
,,,,,,,,,,,,,,,0.511,1280
,,,,,,,,,,,,,,,0.512,1280
,,,,,,,,,,,,,,,0.513,1280
,,,,,,,,,,,,,,,0.514,1280
,,,,,,,,,,,,,,,0.515,1260
,,,,,,,,,,,,,,,0.516,1280
,,,,,,,,,,,,,,,0.517,1280
,,,,,,,,,,,,,,,0.518,1280
,,,,,,,,,,,,,,,0.519,1280
,,,,,,,,,,,,,,,0.52,1280
,,,,,,,,,,,,,,,0.521,1280
,,,,,,,,,,,,,,,0.522,1280
,,,,,,,,,,,,,,,0.523,1280
,,,,,,,,,,,,,,,0.524,1280
,,,,,,,,,,,,,,,0.525,1280
,,,,,,,,,,,,,,,0.526,1280
,,,,,,,,,,,,,,,0.527,1280
,,,,,,,,,,,,,,,0.528,1280
,,,,,,,,,,,,,,,0.529,1280
,,,,,,,,,,,,,,,0.53,1280
,,,,,,,,,,,,,,,0.531,1280
,,,,,,,,,,,,,,,0.532,1280
,,,,,,,,,,,,,,,0.533,1280
,,,,,,,,,,,,,,,0.534,1280
,,,,,,,,,,,,,,,0.535,1280
,,,,,,,,,,,,,,,0.536,1280
,,,,,,,,,,,,,,,0.537,1280
,,,,,,,,,,,,,,,0.538,1280
,,,,,,,,,,,,,,,0.539,1280
,,,,,,,,,,,,,,,0.54,1280
,,,,,,,,,,,,,,,0.541,1280
,,,,,,,,,,,,,,,0.542,1280
,,,,,,,,,,,,,,,0.543,1280
,,,,,,,,,,,,,,,0.544,1280
,,,,,,,,,,,,,,,0.545,1280
,,,,,,,,,,,,,,,0.546,1280
,,,,,,,,,,,,,,,0.547,1280
,,,,,,,,,,,,,,,0.548,1280
,,,,,,,,,,,,,,,0.549,1300
,,,,,,,,,,,,,,,0.55,1300
,,,,,,,,,,,,,,,0.551,1280
,,,,,,,,,,,,,,,0.552,1280
,,,,,,,,,,,,,,,0.553,1280
,,,,,,,,,,,,,,,0.554,1280
,,,,,,,,,,,,,,,0.555,1280
,,,,,,,,,,,,,,,0.556,1280
,,,,,,,,,,,,,,,0.557,1280
,,,,,,,,,,,,,,,0.558,1280
,,,,,,,,,,,,,,,0.559,1280
,,,,,,,,,,,,,,,0.56,1280
,,,,,,,,,,,,,,,0.561,1300
,,,,,,,,,,,,,,,0.562,1280
,,,,,,,,,,,,,,,0.563,1300
,,,,,,,,,,,,,,,0.564,1280
,,,,,,,,,,,,,,,0.565,1280
,,,,,,,,,,,,,,,0.566,1280
,,,,,,,,,,,,,,,0.567,1300
,,,,,,,,,,,,,,,0.568,1280
,,,,,,,,,,,,,,,0.569,1300
,,,,,,,,,,,,,,,0.57,1280
,,,,,,,,,,,,,,,0.571,1280
,,,,,,,,,,,,,,,0.572,1300
,,,,,,,,,,,,,,,0.573,1280
,,,,,,,,,,,,,,,0.574,1300
,,,,,,,,,,,,,,,0.575,1280
,,,,,,,,,,,,,,,0.576,1280
,,,,,,,,,,,,,,,0.577,1280
,,,,,,,,,,,,,,,0.578,1300
,,,,,,,,,,,,,,,0.579,1280
,,,,,,,,,,,,,,,0.58,1280
,,,,,,,,,,,,,,,0.581,1280
,,,,,,,,,,,,,,,0.582,1280
,,,,,,,,,,,,,,,0.583,1300
,,,,,,,,,,,,,,,0.584,1280
,,,,,,,,,,,,,,,0.585,1280
,,,,,,,,,,,,,,,0.586,1300
,,,,,,,,,,,,,,,0.587,1300
,,,,,,,,,,,,,,,0.588,1280
,,,,,,,,,,,,,,,0.589,1300
,,,,,,,,,,,,,,,0.59,1280
,,,,,,,,,,,,,,,0.591,1280
,,,,,,,,,,,,,,,0.592,1280
,,,,,,,,,,,,,,,0.593,1300
,,,,,,,,,,,,,,,0.594,1300
,,,,,,,,,,,,,,,0.595,1280
,,,,,,,,,,,,,,,0.596,1280
,,,,,,,,,,,,,,,0.597,1300
,,,,,,,,,,,,,,,0.598,1280
,,,,,,,,,,,,,,,0.599,1280
,,,,,,,,,,,,,,,0.6,1280
,,,,,,,,,,,,,,,0.601,1280
,,,,,,,,,,,,,,,0.602,1280
,,,,,,,,,,,,,,,0.603,1280
,,,,,,,,,,,,,,,0.604,1300
,,,,,,,,,,,,,,,0.605,1280
,,,,,,,,,,,,,,,0.606,1300
,,,,,,,,,,,,,,,0.607,1280
,,,,,,,,,,,,,,,0.608,1280
,,,,,,,,,,,,,,,0.609,1300
,,,,,,,,,,,,,,,0.61,1300
,,,,,,,,,,,,,,,0.611,1280
,,,,,,,,,,,,,,,0.612,1300
,,,,,,,,,,,,,,,0.613,1300
,,,,,,,,,,,,,,,0.614,1300
,,,,,,,,,,,,,,,0.615,1300
,,,,,,,,,,,,,,,0.616,1280
,,,,,,,,,,,,,,,0.617,1280
,,,,,,,,,,,,,,,0.618,1300
,,,,,,,,,,,,,,,0.619,1280
,,,,,,,,,,,,,,,0.62,1280
,,,,,,,,,,,,,,,0.621,1300
,,,,,,,,,,,,,,,0.622,1300
,,,,,,,,,,,,,,,0.623,1280
,,,,,,,,,,,,,,,0.624,1300
,,,,,,,,,,,,,,,0.625,1300
,,,,,,,,,,,,,,,0.626,1300
,,,,,,,,,,,,,,,0.627,1300
,,,,,,,,,,,,,,,0.628,1300
,,,,,,,,,,,,,,,0.629,1300
,,,,,,,,,,,,,,,0.63,1280
,,,,,,,,,,,,,,,0.631,1300
,,,,,,,,,,,,,,,0.632,1300
,,,,,,,,,,,,,,,0.633,1280
,,,,,,,,,,,,,,,0.634,1300
,,,,,,,,,,,,,,,0.635,1300
,,,,,,,,,,,,,,,0.636,1300
,,,,,,,,,,,,,,,0.637,1300
,,,,,,,,,,,,,,,0.638,1300
,,,,,,,,,,,,,,,0.639,1300
,,,,,,,,,,,,,,,0.64,1300
,,,,,,,,,,,,,,,0.641,1280
,,,,,,,,,,,,,,,0.642,1300
,,,,,,,,,,,,,,,0.643,1300
,,,,,,,,,,,,,,,0.644,1300
,,,,,,,,,,,,,,,0.645,1280
,,,,,,,,,,,,,,,0.646,1300
,,,,,,,,,,,,,,,0.647,1280
,,,,,,,,,,,,,,,0.648,1300
,,,,,,,,,,,,,,,0.649,1300
,,,,,,,,,,,,,,,0.65,1300
,,,,,,,,,,,,,,,0.651,1300
,,,,,,,,,,,,,,,0.652,1280
,,,,,,,,,,,,,,,0.653,1300
,,,,,,,,,,,,,,,0.654,1300
,,,,,,,,,,,,,,,0.655,1300
,,,,,,,,,,,,,,,0.656,1300
,,,,,,,,,,,,,,,0.657,1280
,,,,,,,,,,,,,,,0.658,1300
,,,,,,,,,,,,,,,0.659,1300
,,,,,,,,,,,,,,,0.66,1300
,,,,,,,,,,,,,,,0.661,1300
,,,,,,,,,,,,,,,0.662,1300
,,,,,,,,,,,,,,,0.663,1300
,,,,,,,,,,,,,,,0.664,1300
,,,,,,,,,,,,,,,0.665,1300
,,,,,,,,,,,,,,,0.666,1300
,,,,,,,,,,,,,,,0.667,1300
,,,,,,,,,,,,,,,0.668,1300
,,,,,,,,,,,,,,,0.669,1300
,,,,,,,,,,,,,,,0.67,1300
,,,,,,,,,,,,,,,0.671,1300
,,,,,,,,,,,,,,,0.672,1300
,,,,,,,,,,,,,,,0.673,1300
,,,,,,,,,,,,,,,0.674,1300
,,,,,,,,,,,,,,,0.675,1300
,,,,,,,,,,,,,,,0.676,1300
,,,,,,,,,,,,,,,0.677,1300
,,,,,,,,,,,,,,,0.678,1300
,,,,,,,,,,,,,,,0.679,1280
,,,,,,,,,,,,,,,0.68,1300
,,,,,,,,,,,,,,,0.681,1300
,,,,,,,,,,,,,,,0.682,1300
,,,,,,,,,,,,,,,0.683,1300
,,,,,,,,,,,,,,,0.684,1300
,,,,,,,,,,,,,,,0.685,1300
,,,,,,,,,,,,,,,0.686,1300
,,,,,,,,,,,,,,,0.687,1300
,,,,,,,,,,,,,,,0.688,1300
,,,,,,,,,,,,,,,0.689,1300
,,,,,,,,,,,,,,,0.69,1300
,,,,,,,,,,,,,,,0.691,1300
,,,,,,,,,,,,,,,0.692,1300
,,,,,,,,,,,,,,,0.693,1300
,,,,,,,,,,,,,,,0.694,1300
,,,,,,,,,,,,,,,0.695,1320
,,,,,,,,,,,,,,,0.696,1300
,,,,,,,,,,,,,,,0.697,1300
,,,,,,,,,,,,,,,0.698,1300
,,,,,,,,,,,,,,,0.699,1300
,,,,,,,,,,,,,,,0.7,1280
,,,,,,,,,,,,,,,0.701,1300
,,,,,,,,,,,,,,,0.702,1300
,,,,,,,,,,,,,,,0.703,1300
,,,,,,,,,,,,,,,0.704,1300
,,,,,,,,,,,,,,,0.705,1320
,,,,,,,,,,,,,,,0.706,1300
,,,,,,,,,,,,,,,0.707,1300
,,,,,,,,,,,,,,,0.708,1300
,,,,,,,,,,,,,,,0.709,1300
,,,,,,,,,,,,,,,0.71,1300
,,,,,,,,,,,,,,,0.711,1280
,,,,,,,,,,,,,,,0.712,1300
,,,,,,,,,,,,,,,0.713,1300
,,,,,,,,,,,,,,,0.714,1300
,,,,,,,,,,,,,,,0.715,1300
,,,,,,,,,,,,,,,0.716,1320
,,,,,,,,,,,,,,,0.717,1300
,,,,,,,,,,,,,,,0.718,1300
,,,,,,,,,,,,,,,0.719,1300
,,,,,,,,,,,,,,,0.72,1320
,,,,,,,,,,,,,,,0.721,1300
,,,,,,,,,,,,,,,0.722,1300
,,,,,,,,,,,,,,,0.723,1300
,,,,,,,,,,,,,,,0.724,1300
,,,,,,,,,,,,,,,0.725,1300
,,,,,,,,,,,,,,,0.726,1300
,,,,,,,,,,,,,,,0.727,1300
,,,,,,,,,,,,,,,0.728,1320
,,,,,,,,,,,,,,,0.729,1320
,,,,,,,,,,,,,,,0.73,1300
,,,,,,,,,,,,,,,0.731,1320
,,,,,,,,,,,,,,,0.732,1300
,,,,,,,,,,,,,,,0.733,1280
,,,,,,,,,,,,,,,0.734,1300
,,,,,,,,,,,,,,,0.735,1300
,,,,,,,,,,,,,,,0.736,1320
,,,,,,,,,,,,,,,0.737,1300
,,,,,,,,,,,,,,,0.738,1300
,,,,,,,,,,,,,,,0.739,1300
,,,,,,,,,,,,,,,0.74,1300
,,,,,,,,,,,,,,,0.741,1320
,,,,,,,,,,,,,,,0.742,1300
,,,,,,,,,,,,,,,0.743,1300
,,,,,,,,,,,,,,,0.744,1300
,,,,,,,,,,,,,,,0.745,1300
,,,,,,,,,,,,,,,0.746,1300
,,,,,,,,,,,,,,,0.747,1300
,,,,,,,,,,,,,,,0.748,1300
,,,,,,,,,,,,,,,0.749,1300
,,,,,,,,,,,,,,,0.75,1300
,,,,,,,,,,,,,,,0.751,1300
