  Measurement Number     Measurement type
                   1                DC IV

      Measurement ID             SeriesID
       739662.667572                    0

         MeasureMode                Bias1                Bias2
                   2                   -1                    1

                Step  Positive compliance  Negative compliance
                0.01                  0.1                  0.1

  RealMeasuredPoints
                 404

        Bias        Current     Resistance
7.8000e-01   5.0660e-04   1.5397e+03
7.7000e-01   4.9785e-04   1.5467e+03
7.6000e-01   4.8907e-04   1.5540e+03
7.5000e-01   4.8028e-04   1.5616e+03
7.4000e-01   4.7153e-04   1.5694e+03
7.3000e-01   4.6285e-04   1.5772e+03
7.2000e-01   4.5413e-04   1.5854e+03
7.1000e-01   4.4542e-04   1.5940e+03
7.0000e-01   4.3675e-04   1.6028e+03
6.9000e-01   4.2814e-04   1.6116e+03
6.8000e-01   4.1952e-04   1.6209e+03
6.7000e-01   4.1090e-04   1.6306e+03
6.6000e-01   4.0231e-04   1.6405e+03
6.5000e-01   3.9380e-04   1.6506e+03
6.4000e-01   3.8526e-04   1.6612e+03
6.3000e-01   3.7675e-04   1.6722e+03
6.2000e-01   3.6825e-04   1.6836e+03
6.1000e-01   3.5985e-04   1.6952e+03
6.0000e-01   3.5141e-04   1.7074e+03
5.9000e-01   3.4300e-04   1.7201e+03
5.8000e-01   3.3462e-04   1.7333e+03
5.7000e-01   3.2627e-04   1.7470e+03
5.6000e-01   3.1801e-04   1.7610e+03
5.5000e-01   3.0973e-04   1.7758e+03
5.4000e-01   3.0148e-04   1.7912e+03
5.3000e-01   2.9326e-04   1.8073e+03
5.2000e-01   2.8508e-04   1.8241e+03
5.1000e-01   2.7699e-04   1.8412e+03
5.0000e-01   2.6889e-04   1.8595e+03
4.9000e-01   2.6083e-04   1.8786e+03
4.8000e-01   2.5280e-04   1.8987e+03
4.7000e-01   2.4482e-04   1.9197e+03
4.6000e-01   2.3695e-04   1.9413e+03
4.5000e-01   2.2909e-04   1.9643e+03
4.4000e-01   2.2124e-04   1.9888e+03
4.3000e-01   2.1345e-04   2.0145e+03
4.2000e-01   2.0571e-04   2.0417e+03
4.1000e-01   1.9810e-04   2.0697e+03
4.0000e-01   1.9048e-04   2.1000e+03
3.9000e-01   1.8291e-04   2.1322e+03
3.8000e-01   1.7542e-04   2.1663e+03
3.7000e-01   1.6799e-04   2.2025e+03
3.6000e-01   1.6063e-04   2.2412e+03
3.5000e-01   1.5339e-04   2.2817e+03
3.4000e-01   1.4619e-04   2.3257e+03
3.3000e-01   1.3905e-04   2.3732e+03
3.2000e-01   1.3202e-04   2.4239e+03
3.1000e-01   1.2507e-04   2.4786e+03
3.0000e-01   1.1827e-04   2.5366e+03
2.9000e-01   1.1151e-04   2.6006e+03
2.8000e-01   1.0486e-04   2.6702e+03
2.7000e-01   9.8441e-05   2.7428e+03
2.6000e-01   9.2084e-05   2.8235e+03
2.5000e-01   8.5798e-05   2.9138e+03
2.4000e-01   7.9660e-05   3.0128e+03
2.3000e-01   7.3710e-05   3.1203e+03
2.2000e-01   6.7874e-05   3.2413e+03
2.1000e-01   6.2200e-05   3.3762e+03
2.0000e-01   5.6711e-05   3.5267e+03
1.9000e-01   5.1447e-05   3.6931e+03
1.8000e-01   4.6353e-05   3.8833e+03
1.7000e-01   4.1477e-05   4.0987e+03
1.6000e-01   3.6831e-05   4.3441e+03
1.5000e-01   3.2463e-05   4.6206e+03
1.4000e-01   2.8321e-05   4.9433e+03
1.3000e-01   2.4449e-05   5.3171e+03
1.2000e-01   2.0859e-05   5.7528e+03
1.1000e-01   1.7589e-05   6.2538e+03
1.0000e-01   1.4590e-05   6.8538e+03
9.0000e-02   1.1898e-05   7.5641e+03
8.0000e-02   9.4989e-06   8.4220e+03
7.0000e-02   7.4101e-06   9.4466e+03
6.0000e-02   5.5838e-06   1.0745e+04
5.0000e-02   4.0187e-06   1.2442e+04
4.0000e-02   2.6980e-06   1.4826e+04
3.0000e-02   1.5798e-06   1.8990e+04
2.0000e-02   6.4541e-07   3.0988e+04
1.0000e-02   -1.3517e-07   -7.3979e+04
0.0000e+00   -7.8318e-07   -0.0000e+00
