  Measurement Number     Measurement type
                   4           CVSweepNew

      Measurement ID             SeriesID
       739662.665387                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3                 1000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
9.7342e-01 3.0711e+04 -8.5167e+01 6.9768e-03 1.0000e+03
9.6358e-01 3.0819e+04 -4.1796e+01 6.9787e-03 1.0000e+03
9.5338e-01 3.0855e+04 -3.1310e+01 6.9775e-03 1.0000e+03
9.4341e-01 3.0931e+04 -6.1030e+01 6.9783e-03 1.0000e+03
9.3357e-01 3.1007e+04 -7.2330e+01 6.9780e-03 1.0000e+03
9.2364e-01 3.1043e+04 -5.8172e+01 6.9776e-03 1.0000e+03
9.1370e-01 3.1122e+04 -6.7315e+01 6.9796e-03 1.0000e+03
9.0390e-01 3.1170e+04 -5.3962e+01 6.9782e-03 1.0000e+03
8.9385e-01 3.1236e+04 -6.6334e+01 6.9773e-03 1.0000e+03
8.8379e-01 3.1338e+04 -4.9328e+01 6.9785e-03 1.0000e+03
8.7386e-01 3.1368e+04 -3.9469e+01 6.9783e-03 1.0000e+03
8.6405e-01 3.1503e+04 -4.3845e+01 6.9786e-03 1.0000e+03
8.5390e-01 3.1573e+04 -7.7193e+01 6.9788e-03 1.0000e+03
8.4405e-01 3.1647e+04 -6.1984e+01 6.9789e-03 1.0000e+03
8.3414e-01 3.1672e+04 -7.9024e+01 6.9770e-03 1.0000e+03
8.2392e-01 3.1770e+04 -7.5492e+01 6.9799e-03 1.0000e+03
8.1406e-01 3.1882e+04 -5.3616e+01 6.9797e-03 1.0000e+03
8.0421e-01 3.1903e+04 -6.3971e+01 6.9780e-03 1.0000e+03
7.9412e-01 3.2038e+04 -9.3654e+01 6.9793e-03 1.0000e+03
7.8420e-01 3.2058e+04 -7.3478e+01 6.9790e-03 1.0000e+03
7.7437e-01 3.2155e+04 -8.2749e+01 6.9781e-03 1.0000e+03
7.6442e-01 3.2241e+04 -4.8782e+01 6.9771e-03 1.0000e+03
7.5433e-01 3.2332e+04 -5.0177e+01 6.9801e-03 1.0000e+03
7.4441e-01 3.2411e+04 -4.9335e+01 6.9773e-03 1.0000e+03
7.3358e-01 3.2507e+04 -5.3372e+01 6.9791e-03 1.0000e+03
7.2349e-01 3.2619e+04 -7.8905e+01 6.9794e-03 1.0000e+03
7.1359e-01 3.2659e+04 -6.2634e+01 6.9779e-03 1.0000e+03
7.0374e-01 3.2760e+04 -6.2079e+01 6.9790e-03 1.0000e+03
6.9357e-01 3.2862e+04 -4.0519e+01 6.9794e-03 1.0000e+03
6.8369e-01 3.2944e+04 -4.2771e+01 6.9802e-03 1.0000e+03
6.7377e-01 3.3006e+04 -2.6228e+01 6.9790e-03 1.0000e+03
6.6376e-01 3.3112e+04 -2.6800e+01 6.9787e-03 1.0000e+03
6.5384e-01 3.3212e+04 -4.9721e+01 6.9798e-03 1.0000e+03
6.4403e-01 3.3336e+04 -5.4659e+01 6.9792e-03 1.0000e+03
6.3382e-01 3.3443e+04 -4.3264e+01 6.9788e-03 1.0000e+03
6.2386e-01 3.3511e+04 -6.3582e+01 6.9796e-03 1.0000e+03
6.1398e-01 3.3625e+04 -5.2190e+01 6.9782e-03 1.0000e+03
6.0396e-01 3.3725e+04 -5.0893e+01 6.9790e-03 1.0000e+03
5.9412e-01 3.3794e+04 -6.0411e+01 6.9780e-03 1.0000e+03
5.8422e-01 3.3908e+04 -4.2962e+01 6.9800e-03 1.0000e+03
5.7429e-01 3.4008e+04 -8.9393e+01 6.9789e-03 1.0000e+03
5.6411e-01 3.4135e+04 -8.1099e+01 6.9788e-03 1.0000e+03
5.5438e-01 3.4259e+04 -5.6020e+01 6.9796e-03 1.0000e+03
5.4444e-01 3.4357e+04 -6.9281e+01 6.9807e-03 1.0000e+03
5.3442e-01 3.4461e+04 -3.6525e+01 6.9790e-03 1.0000e+03
5.2453e-01 3.4598e+04 -7.8865e+01 6.9785e-03 1.0000e+03
5.1454e-01 3.4679e+04 -6.2070e+01 6.9794e-03 1.0000e+03
5.0452e-01 3.4802e+04 -2.8024e+01 6.9788e-03 1.0000e+03
4.9374e-01 3.4929e+04 -4.4173e+01 6.9805e-03 1.0000e+03
4.8385e-01 3.5061e+04 -3.7933e+01 6.9791e-03 1.0000e+03
4.7368e-01 3.5164e+04 -5.5413e+01 6.9794e-03 1.0000e+03
4.6375e-01 3.5293e+04 -5.3813e+01 6.9783e-03 1.0000e+03
4.5396e-01 3.5415e+04 -7.1006e+01 6.9798e-03 1.0000e+03
4.4372e-01 3.5534e+04 -5.9177e+01 6.9801e-03 1.0000e+03
