,,,T,V
,,,2.274,1780
,,,2.276,1780
,,,2.278,1780
,,,2.28,1780
,,,2.282,1800
,,,2.284,1780
,,,2.286,1780
,,,2.288,1780
,,,2.29,1800
,,,2.292,1780
,,,2.294,1760
,,,2.296,1780
,,,2.298,1760
,,,2.3,1760
,,,2.302,1760
,,,2.304,1780
,,,2.306,1780
,,,2.308,1760
,,,2.31,1760
,,,2.312,1740
,,,2.314,1740
,,,2.316,1760
,,,2.318,1760
,,,2.32,1740
,,,2.322,1740
,,,2.324,1760
,,,2.326,1720
,,,2.328,1760
,,,2.33,1740
,,,2.332,1740
,,,2.334,1740
,,,2.336,1720
,,,2.338,1740
,,,2.34,1740
,,,2.342,1740
,,,2.344,1740
,,,2.346,1740
,,,2.348,1740
,,,2.35,1720
,,,2.352,1720
,,,2.354,1720
,,,2.356,1720
,,,2.358,1720
,,,2.36,1700
,,,2.362,1720
,,,2.364,1700
,,,2.366,1700
,,,2.368,1740
,,,2.37,1720
,,,2.372,1720
,,,2.374,1720
,,,2.376,1700
,,,2.378,1700
,,,2.38,1700
,,,2.382,1700
,,,2.384,1720
,,,2.386,1700
,,,2.388,1680
,,,2.39,1680
,,,2.392,1700
,,,2.394,1700
,,,2.396,1680
,,,2.398,1700
,,,2.4,1680
,,,2.402,1700
,,,2.404,1700
,,,2.406,1680
,,,2.408,1680
,,,2.41,1700
,,,2.412,1680
,,,2.414,1660
,,,2.416,1680
,,,2.418,1680
,,,2.42,1660
,,,2.422,1660
,,,2.424,1680
,,,2.426,1680
,,,2.428,1680
,,,2.43,1680
,,,2.432,1660
,,,2.434,1660
,,,2.436,1660
,,,2.438,1640
,,,2.44,1660
,,,2.442,1660
,,,2.444,1660
,,,2.446,1680
,,,2.448,1660
,,,2.45,1640
,,,2.452,1640
,,,2.454,1660
,,,2.456,1660
,,,2.458,1640
,,,2.46,1640
,,,2.462,1660
,,,2.464,1640
,,,2.466,1640
,,,2.468,1640
,,,2.47,1640
,,,2.472,1640
,,,2.474,1620
,,,2.476,1640
,,,2.478,1660
,,,2.48,1640
,,,2.482,1640
,,,2.484,1640
,,,2.486,1640
,,,2.488,1620
,,,2.49,1600
,,,2.492,1620
,,,2.494,1620
,,,2.496,1620
,,,2.498,1620
,,,2.5,1620
,,,2.502,1600
,,,2.504,1620
,,,2.506,1600
,,,2.508,1600
,,,2.51,1620
,,,2.512,1620
,,,2.514,1620
,,,2.516,1600
,,,2.518,1600
,,,2.52,1600
,,,2.522,1600
,,,2.524,1600
,,,2.526,1600
,,,2.528,1600
,,,2.53,1600
,,,2.532,1580
,,,2.534,1600
,,,2.536,1600
,,,2.538,1580
,,,2.54,1600
,,,2.542,1580
,,,2.544,1580
,,,2.546,1600
,,,2.548,1560
,,,2.55,1580
,,,2.552,1580
,,,2.554,1560
,,,2.556,1580
,,,2.558,1560
,,,2.56,1560
,,,2.562,1560
,,,2.564,1560
,,,2.566,1560
,,,2.568,1560
,,,2.57,1560
,,,2.572,1580
,,,2.574,1560
,,,2.576,1560
,,,2.578,1560
,,,2.58,1560
,,,2.582,1560
,,,2.584,1560
,,,2.586,1540
,,,2.588,1560
,,,2.59,1560
,,,2.592,1540
,,,2.594,1520
,,,2.596,1560
,,,2.598,1520
,,,2.6,1520
,,,2.602,1540
,,,2.604,1540
,,,2.606,1520
,,,2.608,1540
,,,2.61,1540
,,,2.612,1540
,,,2.614,1520
,,,2.616,1540
,,,2.618,1520
,,,2.62,1540
,,,2.622,1520
,,,2.624,1520
,,,2.626,1540
,,,2.628,1520
,,,2.63,1520
,,,2.632,1540
,,,2.634,1520
,,,2.636,1500
,,,2.638,1520
,,,2.64,1520
,,,2.642,1500
,,,2.644,1500
,,,2.646,1520
,,,2.648,1520
,,,2.65,1520
,,,2.652,1500
,,,2.654,1500
,,,2.656,1500
,,,2.658,1520
,,,2.66,1500
,,,2.662,1500
,,,2.664,1500
,,,2.666,1500
,,,2.668,1500
,,,2.67,1500
,,,2.672,1500
,,,2.674,1500
,,,2.676,1500
,,,2.678,1480
,,,2.68,1500
,,,2.682,1500
,,,2.684,1500
,,,2.686,1480
,,,2.688,1500
,,,2.69,1500
,,,2.692,1480
,,,2.694,1480
,,,2.696,1460
,,,2.698,1480
,,,2.7,1480
,,,2.702,1480
,,,2.704,1480
,,,2.706,1460
,,,2.708,1480
,,,2.71,1480
,,,2.712,1480
,,,2.714,1460
,,,2.716,1480
,,,2.718,1460
,,,2.72,1460
,,,2.722,1460
,,,2.724,1480
,,,2.726,1480
,,,2.728,1460
,,,2.73,1480
,,,2.732,1460
,,,2.734,1460
,,,2.736,1460
,,,2.738,1460
,,,2.74,1460
,,,2.742,1460
,,,2.744,1460
,,,2.746,1440
,,,2.748,1460
,,,2.75,1460
,,,2.752,1460
,,,2.754,1440
,,,2.756,1440
,,,2.758,1440
,,,2.76,1440
,,,2.762,1440
,,,2.764,1440
,,,2.766,1440
,,,2.768,1420
,,,2.77,1440
,,,2.772,1420
,,,2.774,1420
,,,2.776,1440
,,,2.778,1420
,,,2.78,1420
,,,2.782,1420
,,,2.784,1440
,,,2.786,1420
,,,2.788,1420
,,,2.79,1420
,,,2.792,1400
,,,2.794,1420
,,,2.796,1420
,,,2.798,1420
,,,2.8,1420
,,,2.802,1400
,,,2.804,1400
,,,2.806,1400
,,,2.808,1420
,,,2.81,1420
,,,2.812,1400
,,,2.814,1400
,,,2.816,1400
,,,2.818,1400
,,,2.82,1400
,,,2.822,1420
,,,2.824,1400
,,,2.826,1400
,,,2.828,1400
,,,2.83,1400
,,,2.832,1400
,,,2.834,1380
,,,2.836,1380
,,,2.838,1400
,,,2.84,1380
,,,2.842,1380
,,,2.844,1380
,,,2.846,1400
,,,2.848,1380
,,,2.85,1400
,,,2.852,1380
,,,2.854,1380
,,,2.856,1380
,,,2.858,1380
,,,2.86,1380
,,,2.862,1380
,,,2.864,1380
,,,2.866,1360
,,,2.868,1380
,,,2.87,1380
,,,2.872,1360
,,,2.874,1360
,,,2.876,1360
,,,2.878,1380
,,,2.88,1360
,,,2.882,1380
,,,2.884,1360
,,,2.886,1360
,,,2.888,1360
,,,2.89,1360
,,,2.892,1380
,,,2.894,1360
,,,2.896,1360
,,,2.898,1340
,,,2.9,1340
,,,2.902,1340
,,,2.904,1360
,,,2.906,1340
,,,2.908,1340
,,,2.91,1360
,,,2.912,1340
,,,2.914,1360
,,,2.916,1340
,,,2.918,1340
,,,2.92,1340
,,,2.922,1340
,,,2.924,1340
,,,2.926,1360
,,,2.928,1340
,,,2.93,1340
,,,2.932,1340
,,,2.934,1340
,,,2.936,1340
,,,2.938,1340
,,,2.94,1320
,,,2.942,1340
,,,2.944,1320
,,,2.946,1320
,,,2.948,1340
,,,2.95,1340
,,,2.952,1340
,,,2.954,1340
,,,2.956,1320
,,,2.958,1320
,,,2.96,1320
,,,2.962,1320
,,,2.964,1320
,,,2.966,1320
,,,2.968,1320
,,,2.97,1320
,,,2.972,1300
,,,2.974,1300
,,,2.976,1300
,,,2.978,1300
,,,2.98,1320
,,,2.982,1300
,,,2.984,1320
,,,2.986,1300
,,,2.988,1300
,,,2.99,1320
,,,2.992,1300
,,,2.994,1320
,,,2.996,1320
,,,2.998,1300
,,,3,1320
,,,3.002,1300
,,,3.004,1300
,,,3.006,1280
,,,3.008,1280
,,,3.01,1280
,,,3.012,1300
,,,3.014,1300
,,,3.016,1300
,,,3.018,1280
,,,3.02,1300
,,,3.022,1280
,,,3.024,1280
,,,3.026,1280
,,,3.028,1280
,,,3.03,1280
,,,3.032,1280
,,,3.034,1280
,,,3.036,1300
,,,3.038,1280
,,,3.04,1280
,,,3.042,1260
,,,3.044,1260
,,,3.046,1280
,,,3.048,1280
,,,3.05,1260
,,,3.052,1260
,,,3.054,1260
,,,3.056,1280
,,,3.058,1280
,,,3.06,1260
,,,3.062,1260
,,,3.064,1260
,,,3.066,1260
,,,3.068,1260
,,,3.07,1260
,,,3.072,1260
,,,3.074,1240
,,,3.076,1240
,,,3.078,1260
,,,3.08,1240
,,,3.082,1260
,,,3.084,1240
,,,3.086,1260
,,,3.088,1240
,,,3.09,1240
,,,3.092,1240
,,,3.094,1240
,,,3.096,1240
,,,3.098,1240
,,,3.1,1240
,,,3.102,1240
,,,3.104,1260
,,,3.106,1240
,,,3.108,1240
,,,3.11,1220
,,,3.112,1240
,,,3.114,1240
,,,3.116,1240
,,,3.118,1240
,,,3.12,1240
,,,3.122,1260
,,,3.124,1240
,,,3.126,1240
,,,3.128,1240
,,,3.13,1220
,,,3.132,1240
,,,3.134,1220
,,,3.136,1240
,,,3.138,1220
,,,3.14,1220
,,,3.142,1220
,,,3.144,1240
,,,3.146,1200
,,,3.148,1220
,,,3.15,1200
,,,3.152,1200
,,,3.154,1220
,,,3.156,1200
,,,3.158,1200
,,,3.16,1200
,,,3.162,1200
,,,3.164,1200
,,,3.166,1220
,,,3.168,1200
,,,3.17,1220
,,,3.172,1220
,,,3.174,1180
,,,3.176,1200
,,,3.178,1200
,,,3.18,1200
,,,3.182,1180
,,,3.184,1180
,,,3.186,1200
,,,3.188,1180
,,,3.19,1200
,,,3.192,1180
,,,3.194,1180
,,,3.196,1200
,,,3.198,1200
,,,3.2,1180
,,,3.202,1180
,,,3.204,1180
,,,3.206,1160
,,,3.208,1160
,,,3.21,1180
,,,3.212,1180
,,,3.214,1180
,,,3.216,1180
,,,3.218,1180
,,,3.22,1180
,,,3.222,1180
,,,3.224,1180
,,,3.226,1160
,,,3.228,1160
,,,3.23,1160
,,,3.232,1160
,,,3.234,1180
,,,3.236,1160
,,,3.238,1160
,,,3.24,1160
,,,3.242,1160
,,,3.244,1160
,,,3.246,1180
,,,3.248,1160
,,,3.25,1160
,,,3.252,1160
,,,3.254,1160
,,,3.256,1160
,,,3.258,1160
,,,3.26,1160
,,,3.262,1160
,,,3.264,1160
,,,3.266,1160
,,,3.268,1160
,,,3.27,1160
,,,3.272,1160
,,,3.274,1140
,,,3.276,1140
,,,3.278,1140
,,,3.28,1160
,,,3.282,1140
,,,3.284,1160
,,,3.286,1160
,,,3.288,1140
,,,3.29,1140
,,,3.292,1160
,,,3.294,1160
,,,3.296,1140
,,,3.298,1160
,,,3.3,1120
,,,3.302,1140
,,,3.304,1140
,,,3.306,1140
,,,3.308,1140
,,,3.31,1140
,,,3.312,1120
,,,3.314,1140
,,,3.316,1140
,,,3.318,1140
,,,3.32,1120
,,,3.322,1120
,,,3.324,1140
,,,3.326,1120
,,,3.328,1140
,,,3.33,1120
,,,3.332,1140
,,,3.334,1120
,,,3.336,1140
,,,3.338,1140
,,,3.34,1120
,,,3.342,1120
,,,3.344,1120
,,,3.346,1120
,,,3.348,1120
,,,3.35,1100
,,,3.352,1120
,,,3.354,1100
,,,3.356,1120
,,,3.358,1120
,,,3.36,1100
,,,3.362,1120
,,,3.364,1100
,,,3.366,1100
,,,3.368,1100
,,,3.37,1100
,,,3.372,1100
,,,3.374,1100
,,,3.376,1080
,,,3.378,1100
,,,3.38,1100
,,,3.382,1100
,,,3.384,1100
,,,3.386,1100
,,,3.388,1100
,,,3.39,1100
,,,3.392,1100
,,,3.394,1100
,,,3.396,1100
,,,3.398,1100
,,,3.4,1100
,,,3.402,1100
,,,3.404,1100
,,,3.406,1080
,,,3.408,1100
,,,3.41,1100
,,,3.412,1100
,,,3.414,1080
,,,3.416,1080
,,,3.418,1080
,,,3.42,1060
,,,3.422,1080
,,,3.424,1100
,,,3.426,1080
,,,3.428,1060
,,,3.43,1080
,,,3.432,1080
,,,3.434,1060
,,,3.436,1080
,,,3.438,1080
,,,3.44,1060
,,,3.442,1080
,,,3.444,1060
,,,3.446,1060
,,,3.448,1060
,,,3.45,1080
,,,3.452,1080
,,,3.454,1060
,,,3.456,1060
,,,3.458,1060
,,,3.46,1060
,,,3.462,1060
,,,3.464,1060
,,,3.466,1060
,,,3.468,1060
,,,3.47,1080
,,,3.472,1060
,,,3.474,1060
,,,3.476,1060
,,,3.478,1060
,,,3.48,1060
,,,3.482,1060
,,,3.484,1060
,,,3.486,1060
,,,3.488,1060
,,,3.49,1060
,,,3.492,1060
,,,3.494,1060
,,,3.496,1060
,,,3.498,1040
,,,3.5,1040
,,,3.502,1040
,,,3.504,1040
,,,3.506,1040
,,,3.508,1040
,,,3.51,1040
,,,3.512,1060
,,,3.514,1060
,,,3.516,1040
,,,3.518,1040
,,,3.52,1040
,,,3.522,1040
,,,3.524,1040
,,,3.526,1040
,,,3.528,1020
,,,3.53,1000
,,,3.532,1020
,,,3.534,1020
,,,3.536,1020
,,,3.538,1020
,,,3.54,1040
,,,3.542,1020
,,,3.544,1020
,,,3.546,1040
,,,3.548,1020
,,,3.55,1020
,,,3.552,1020
,,,3.554,1020
,,,3.556,1020
,,,3.558,1020
,,,3.56,1020
,,,3.562,1020
,,,3.564,1020
,,,3.566,1020
,,,3.568,1000
,,,3.57,1020
,,,3.572,1020
,,,3.574,1000
,,,3.576,1020
,,,3.578,1000
,,,3.58,1020
,,,3.582,1000
,,,3.584,1000
,,,3.586,1000
,,,3.588,1020
,,,3.59,1000
,,,3.592,1000
,,,3.594,1020
,,,3.596,1020
,,,3.598,1000
,,,3.6,980
,,,3.602,1000
,,,3.604,980
,,,3.606,980
,,,3.608,1000
,,,3.61,1000
,,,3.612,1000
,,,3.614,980
,,,3.616,980
,,,3.618,980
,,,3.62,980
,,,3.622,1000
,,,3.624,980
,,,3.626,1000
,,,3.628,980
,,,3.63,980
,,,3.632,980
,,,3.634,980
,,,3.636,980
,,,3.638,980
,,,3.64,980
,,,3.642,980
,,,3.644,960
,,,3.646,980
,,,3.648,1000
,,,3.65,980
,,,3.652,1000
,,,3.654,980
,,,3.656,960
,,,3.658,980
,,,3.66,960
,,,3.662,980
,,,3.664,960
,,,3.666,980
,,,3.668,960
,,,3.67,960
,,,3.672,960
,,,3.674,960
,,,3.676,1000
,,,3.678,960
,,,3.68,960
,,,3.682,980
,,,3.684,960
,,,3.686,960
,,,3.688,960
,,,3.69,980
,,,3.692,980
,,,3.694,940
,,,3.696,960
,,,3.698,960
,,,3.7,980
,,,3.702,960
,,,3.704,940
,,,3.706,940
,,,3.708,960
,,,3.71,960
,,,3.712,940
,,,3.714,940
,,,3.716,960
,,,3.718,940
,,,3.72,940
,,,3.722,940
,,,3.724,940
,,,3.726,940
,,,3.728,940
,,,3.73,960
,,,3.732,940
,,,3.734,940
,,,3.736,940
,,,3.738,940
,,,3.74,960
,,,3.742,940
,,,3.744,920
,,,3.746,940
,,,3.748,920
,,,3.75,940
,,,3.752,940
,,,3.754,940
,,,3.756,940
,,,3.758,920
,,,3.76,940
,,,3.762,920
,,,3.764,920
,,,3.766,920
,,,3.768,940
,,,3.77,920
,,,3.772,920
,,,3.774,920
,,,3.776,940
,,,3.778,920
,,,3.78,920
,,,3.782,920
,,,3.784,920
,,,3.786,940
,,,3.788,900
,,,3.79,920
,,,3.792,920
,,,3.794,920
,,,3.796,920
,,,3.798,920
,,,3.8,920
,,,3.802,920
,,,3.804,920
,,,3.806,920
,,,3.808,920
,,,3.81,900
,,,3.812,920
,,,3.814,900
,,,3.816,920
,,,3.818,900
,,,3.82,900
,,,3.822,900
,,,3.824,900
,,,3.826,920
,,,3.828,900
,,,3.83,900
,,,3.832,900
,,,3.834,900
,,,3.836,920
,,,3.838,900
,,,3.84,920
,,,3.842,900
,,,3.844,900
,,,3.846,900
,,,3.848,900
,,,3.85,900
,,,3.852,880
,,,3.854,900
,,,3.856,880
,,,3.858,900
,,,3.86,880
,,,3.862,880
,,,3.864,920
,,,3.866,880
,,,3.868,880
,,,3.87,900
,,,3.872,880
,,,3.874,880
,,,3.876,880
,,,3.878,880
,,,3.88,880
,,,3.882,880
,,,3.884,880
,,,3.886,880
,,,3.888,880
,,,3.89,860
,,,3.892,900
,,,3.894,880
,,,3.896,880
,,,3.898,860
,,,3.9,860
,,,3.902,860
,,,3.904,880
,,,3.906,880
,,,3.908,880
,,,3.91,880
,,,3.912,880
,,,3.914,880
,,,3.916,860
,,,3.918,860
,,,3.92,860
,,,3.922,880
,,,3.924,860
,,,3.926,860
,,,3.928,880
,,,3.93,860
,,,3.932,860
,,,3.934,860
,,,3.936,860
,,,3.938,860
,,,3.94,860
,,,3.942,860
,,,3.944,860
,,,3.946,860
,,,3.948,860
,,,3.95,860
,,,3.952,860
,,,3.954,860
,,,3.956,860
,,,3.958,860
,,,3.96,840
,,,3.962,860
,,,3.964,840
,,,3.966,840
,,,3.968,840
,,,3.97,860
,,,3.972,840
,,,3.974,840
,,,3.976,840
,,,3.978,840
,,,3.98,840
,,,3.982,840
,,,3.984,860
,,,3.986,840
,,,3.988,840
,,,3.99,840
,,,3.992,840
,,,3.994,840
,,,3.996,840
,,,3.998,840
,,,4,840
,,,4.002,840
,,,4.004,840
,,,4.006,840
,,,4.008,820
,,,4.01,840
,,,4.012,840
,,,4.014,820
,,,4.016,820
,,,4.018,840
,,,4.02,840
,,,4.022,820
,,,4.024,840
,,,4.026,840
,,,4.028,840
,,,4.03,840
,,,4.032,840
,,,4.034,840
,,,4.036,840
,,,4.038,820
,,,4.04,820
,,,4.042,840
,,,4.044,820
,,,4.046,800
,,,4.048,820
,,,4.05,820
,,,4.052,840
,,,4.054,820
,,,4.056,840
,,,4.058,840
,,,4.06,820
,,,4.062,840
,,,4.064,820
,,,4.066,820
,,,4.068,820
,,,4.07,820
,,,4.072,820
,,,4.074,800
,,,4.076,820
,,,4.078,820
,,,4.08,800
,,,4.082,820
,,,4.084,820
,,,4.086,820
,,,4.088,820
,,,4.09,820
,,,4.092,800
,,,4.094,820
,,,4.096,800
,,,4.098,800
,,,4.1,800
,,,4.102,820
,,,4.104,800
,,,4.106,800
,,,4.108,800
,,,4.11,800
,,,4.112,800
,,,4.114,800
,,,4.116,800
,,,4.118,800
,,,4.12,800
,,,4.122,800
,,,4.124,780
,,,4.126,800
,,,4.128,780
,,,4.13,780
,,,4.132,800
,,,4.134,800
,,,4.136,780
,,,4.138,780
,,,4.14,780
,,,4.142,780
,,,4.144,780
,,,4.146,800
,,,4.148,780
,,,4.15,780
,,,4.152,780
,,,4.154,780
,,,4.156,780
,,,4.158,780
,,,4.16,760
,,,4.162,760
,,,4.164,820
,,,4.166,780
,,,4.168,780
,,,4.17,780
,,,4.172,780
,,,4.174,780
,,,4.176,780
,,,4.178,780
,,,4.18,780
,,,4.182,780
,,,4.184,780
,,,4.186,760
,,,4.188,780
,,,4.19,760
,,,4.192,780
,,,4.194,780
,,,4.196,760
,,,4.198,760
,,,4.2,760
,,,4.202,760
,,,4.204,780
,,,4.206,760
,,,4.208,760
,,,4.21,780
,,,4.212,760
,,,4.214,760
,,,4.216,760
,,,4.218,760
,,,4.22,760
,,,4.222,760
,,,4.224,760
,,,4.226,760
,,,4.228,760
,,,4.23,740
,,,4.232,760
,,,4.234,740
,,,4.236,740
,,,4.238,760
,,,4.24,760
,,,4.242,760
,,,4.244,760
,,,4.246,740
,,,4.248,760
,,,4.25,760
,,,4.252,740
,,,4.254,740
,,,4.256,760
,,,4.258,760
,,,4.26,740
,,,4.262,740
,,,4.264,760
,,,4.266,740
,,,4.268,740
,,,4.27,740
,,,4.272,740
,,,4.274,740
,,,4.276,740
,,,4.278,740
,,,4.28,740
,,,4.282,740
,,,4.284,740
,,,4.286,740
,,,4.288,740
,,,4.29,740
,,,4.292,740
,,,4.294,740
,,,4.296,740
,,,4.298,740
,,,4.3,740
,,,4.302,760
,,,4.304,740
,,,4.306,740
,,,4.308,720
,,,4.31,740
,,,4.312,740
,,,4.314,740
,,,4.316,740
,,,4.318,740
,,,4.32,740
,,,4.322,740
,,,4.324,720
,,,4.326,740
,,,4.328,700
,,,4.33,720
,,,4.332,720
,,,4.334,720
,,,4.336,700
,,,4.338,720
,,,4.34,740
,,,4.342,720
,,,4.344,720
,,,4.346,720
,,,4.348,720
,,,4.35,700
,,,4.352,720
,,,4.354,700
,,,4.356,720
,,,4.358,700
,,,4.36,700
,,,4.362,720
,,,4.364,720
,,,4.366,720
,,,4.368,700
,,,4.37,720
,,,4.372,720
,,,4.374,720
,,,4.376,680
,,,4.378,720
,,,4.38,700
,,,4.382,700
,,,4.384,700
,,,4.386,720
,,,4.388,700
,,,4.39,720
,,,4.392,700
,,,4.394,700
,,,4.396,700
,,,4.398,700
,,,4.4,720
,,,4.402,720
,,,4.404,700
,,,4.406,720
,,,4.408,700
,,,4.41,700
,,,4.412,700
,,,4.414,700
,,,4.416,700
,,,4.418,700
,,,4.42,680
,,,4.422,720
,,,4.424,700
,,,4.426,700
,,,4.428,680
,,,4.43,700
,,,4.432,700
,,,4.434,700
,,,4.436,700
,,,4.438,680
,,,4.44,700
,,,4.442,680
,,,4.444,680
,,,4.446,700
,,,4.448,680
,,,4.45,700
,,,4.452,700
,,,4.454,680
,,,4.456,700
,,,4.458,700
,,,4.46,700
,,,4.462,680
,,,4.464,700
,,,4.466,680
,,,4.468,680
,,,4.47,700
,,,4.472,680
,,,4.474,680
,,,4.476,680
,,,4.478,680
,,,4.48,660
,,,4.482,680
,,,4.484,680
,,,4.486,680
,,,4.488,680
,,,4.49,680
,,,4.492,680
,,,4.494,680
,,,4.496,680
,,,4.498,680
