Record Length,Sample Interval,Trigger Point,Source,Vertical Units,Vertical Scale,Vertical Offset,Horizontal Units,Horizontal Scale,Pt Fmt,Yzero,Probe Atten,Model Number,Serial Number,Firmware Version,T,V
,,,,,,,,,,,,,,,0.119,1040
,,,,,,,,,,,,,,,0.12,1040
,,,,,,,,,,,,,,,0.121,1040
,,,,,,,,,,,,,,,0.122,1040
,,,,,,,,,,,,,,,0.123,1040
,,,,,,,,,,,,,,,0.124,1060
,,,,,,,,,,,,,,,0.125,1060
,,,,,,,,,,,,,,,0.126,1060
,,,,,,,,,,,,,,,0.127,1060
,,,,,,,,,,,,,,,0.128,1060
,,,,,,,,,,,,,,,0.129,1060
,,,,,,,,,,,,,,,0.13,1060
,,,,,,,,,,,,,,,0.131,1060
,,,,,,,,,,,,,,,0.132,1060
,,,,,,,,,,,,,,,0.133,1080
,,,,,,,,,,,,,,,0.134,1060
,,,,,,,,,,,,,,,0.135,1080
,,,,,,,,,,,,,,,0.136,1080
,,,,,,,,,,,,,,,0.137,1080
,,,,,,,,,,,,,,,0.138,1080
,,,,,,,,,,,,,,,0.139,1080
,,,,,,,,,,,,,,,0.14,1100
,,,,,,,,,,,,,,,0.141,1080
,,,,,,,,,,,,,,,0.142,1100
,,,,,,,,,,,,,,,0.143,1100
,,,,,,,,,,,,,,,0.144,1100
,,,,,,,,,,,,,,,0.145,1100
,,,,,,,,,,,,,,,0.146,1100
,,,,,,,,,,,,,,,0.147,1100
,,,,,,,,,,,,,,,0.148,1100
,,,,,,,,,,,,,,,0.149,1100
,,,,,,,,,,,,,,,0.15,1100
,,,,,,,,,,,,,,,0.151,1120
,,,,,,,,,,,,,,,0.152,1100
,,,,,,,,,,,,,,,0.153,1100
,,,,,,,,,,,,,,,0.154,1120
,,,,,,,,,,,,,,,0.155,1120
,,,,,,,,,,,,,,,0.156,1120
,,,,,,,,,,,,,,,0.157,1120
,,,,,,,,,,,,,,,0.158,1120
,,,,,,,,,,,,,,,0.159,1120
,,,,,,,,,,,,,,,0.16,1120
,,,,,,,,,,,,,,,0.161,1120
,,,,,,,,,,,,,,,0.162,1140
,,,,,,,,,,,,,,,0.163,1140
,,,,,,,,,,,,,,,0.164,1140
,,,,,,,,,,,,,,,0.165,1140
,,,,,,,,,,,,,,,0.166,1120
,,,,,,,,,,,,,,,0.167,1140
,,,,,,,,,,,,,,,0.168,1140
,,,,,,,,,,,,,,,0.169,1140
,,,,,,,,,,,,,,,0.17,1140
,,,,,,,,,,,,,,,0.171,1160
,,,,,,,,,,,,,,,0.172,1140
,,,,,,,,,,,,,,,0.173,1160
,,,,,,,,,,,,,,,0.174,1140
,,,,,,,,,,,,,,,0.175,1160
,,,,,,,,,,,,,,,0.176,1140
,,,,,,,,,,,,,,,0.177,1160
,,,,,,,,,,,,,,,0.178,1160
,,,,,,,,,,,,,,,0.179,1180
,,,,,,,,,,,,,,,0.18,1160
,,,,,,,,,,,,,,,0.181,1160
,,,,,,,,,,,,,,,0.182,1160
,,,,,,,,,,,,,,,0.183,1160
,,,,,,,,,,,,,,,0.184,1160
,,,,,,,,,,,,,,,0.185,1160
,,,,,,,,,,,,,,,0.186,1160
,,,,,,,,,,,,,,,0.187,1180
,,,,,,,,,,,,,,,0.188,1160
,,,,,,,,,,,,,,,0.189,1180
,,,,,,,,,,,,,,,0.19,1180
,,,,,,,,,,,,,,,0.191,1180
,,,,,,,,,,,,,,,0.192,1180
,,,,,,,,,,,,,,,0.193,1180
,,,,,,,,,,,,,,,0.194,1180
,,,,,,,,,,,,,,,0.195,1180
,,,,,,,,,,,,,,,0.196,1180
,,,,,,,,,,,,,,,0.197,1180
,,,,,,,,,,,,,,,0.198,1180
,,,,,,,,,,,,,,,0.199,1180
,,,,,,,,,,,,,,,0.2,1180
,,,,,,,,,,,,,,,0.201,1180
,,,,,,,,,,,,,,,0.202,1180
,,,,,,,,,,,,,,,0.203,1180
,,,,,,,,,,,,,,,0.204,1180
,,,,,,,,,,,,,,,0.205,1200
,,,,,,,,,,,,,,,0.206,1180
,,,,,,,,,,,,,,,0.207,1180
,,,,,,,,,,,,,,,0.208,1180
,,,,,,,,,,,,,,,0.209,1180
,,,,,,,,,,,,,,,0.21,1200
,,,,,,,,,,,,,,,0.211,1200
,,,,,,,,,,,,,,,0.212,1200
,,,,,,,,,,,,,,,0.213,1200
,,,,,,,,,,,,,,,0.214,1200
,,,,,,,,,,,,,,,0.215,1200
,,,,,,,,,,,,,,,0.216,1200
,,,,,,,,,,,,,,,0.217,1200
,,,,,,,,,,,,,,,0.218,1200
,,,,,,,,,,,,,,,0.219,1200
,,,,,,,,,,,,,,,0.22,1200
,,,,,,,,,,,,,,,0.221,1200
,,,,,,,,,,,,,,,0.222,1200
,,,,,,,,,,,,,,,0.223,1220
,,,,,,,,,,,,,,,0.224,1220
,,,,,,,,,,,,,,,0.225,1220
,,,,,,,,,,,,,,,0.226,1220
,,,,,,,,,,,,,,,0.227,1200
,,,,,,,,,,,,,,,0.228,1220
,,,,,,,,,,,,,,,0.229,1240
,,,,,,,,,,,,,,,0.23,1220
,,,,,,,,,,,,,,,0.231,1220
,,,,,,,,,,,,,,,0.232,1220
,,,,,,,,,,,,,,,0.233,1220
,,,,,,,,,,,,,,,0.234,1220
,,,,,,,,,,,,,,,0.235,1220
,,,,,,,,,,,,,,,0.236,1220
,,,,,,,,,,,,,,,0.237,1220
,,,,,,,,,,,,,,,0.238,1220
,,,,,,,,,,,,,,,0.239,1220
,,,,,,,,,,,,,,,0.24,1220
,,,,,,,,,,,,,,,0.241,1220
,,,,,,,,,,,,,,,0.242,1220
,,,,,,,,,,,,,,,0.243,1220
,,,,,,,,,,,,,,,0.244,1220
,,,,,,,,,,,,,,,0.245,1240
,,,,,,,,,,,,,,,0.246,1240
,,,,,,,,,,,,,,,0.247,1240
,,,,,,,,,,,,,,,0.248,1220
,,,,,,,,,,,,,,,0.249,1240
,,,,,,,,,,,,,,,0.25,1220
,,,,,,,,,,,,,,,0.251,1220
,,,,,,,,,,,,,,,0.252,1240
,,,,,,,,,,,,,,,0.253,1240
,,,,,,,,,,,,,,,0.254,1240
,,,,,,,,,,,,,,,0.255,1240
,,,,,,,,,,,,,,,0.256,1240
,,,,,,,,,,,,,,,0.257,1240
,,,,,,,,,,,,,,,0.258,1240
,,,,,,,,,,,,,,,0.259,1260
,,,,,,,,,,,,,,,0.26,1240
,,,,,,,,,,,,,,,0.261,1260
,,,,,,,,,,,,,,,0.262,1240
,,,,,,,,,,,,,,,0.263,1240
,,,,,,,,,,,,,,,0.264,1260
,,,,,,,,,,,,,,,0.265,1240
,,,,,,,,,,,,,,,0.266,1240
,,,,,,,,,,,,,,,0.267,1240
,,,,,,,,,,,,,,,0.268,1260
,,,,,,,,,,,,,,,0.269,1240
,,,,,,,,,,,,,,,0.27,1240
,,,,,,,,,,,,,,,0.271,1260
,,,,,,,,,,,,,,,0.272,1240
,,,,,,,,,,,,,,,0.273,1260
,,,,,,,,,,,,,,,0.274,1240
,,,,,,,,,,,,,,,0.275,1260
,,,,,,,,,,,,,,,0.276,1240
,,,,,,,,,,,,,,,0.277,1260
,,,,,,,,,,,,,,,0.278,1260
,,,,,,,,,,,,,,,0.279,1260
,,,,,,,,,,,,,,,0.28,1260
,,,,,,,,,,,,,,,0.281,1260
,,,,,,,,,,,,,,,0.282,1280
,,,,,,,,,,,,,,,0.283,1280
,,,,,,,,,,,,,,,0.284,1260
,,,,,,,,,,,,,,,0.285,1260
,,,,,,,,,,,,,,,0.286,1260
,,,,,,,,,,,,,,,0.287,1260
,,,,,,,,,,,,,,,0.288,1260
,,,,,,,,,,,,,,,0.289,1280
,,,,,,,,,,,,,,,0.29,1260
,,,,,,,,,,,,,,,0.291,1260
,,,,,,,,,,,,,,,0.292,1280
,,,,,,,,,,,,,,,0.293,1280
,,,,,,,,,,,,,,,0.294,1280
,,,,,,,,,,,,,,,0.295,1260
,,,,,,,,,,,,,,,0.296,1280
,,,,,,,,,,,,,,,0.297,1280
,,,,,,,,,,,,,,,0.298,1260
,,,,,,,,,,,,,,,0.299,1260
,,,,,,,,,,,,,,,0.3,1280
,,,,,,,,,,,,,,,0.301,1280
,,,,,,,,,,,,,,,0.302,1280
,,,,,,,,,,,,,,,0.303,1280
,,,,,,,,,,,,,,,0.304,1280
,,,,,,,,,,,,,,,0.305,1280
,,,,,,,,,,,,,,,0.306,1280
,,,,,,,,,,,,,,,0.307,1280
,,,,,,,,,,,,,,,0.308,1280
,,,,,,,,,,,,,,,0.309,1280
,,,,,,,,,,,,,,,0.31,1280
,,,,,,,,,,,,,,,0.311,1280
,,,,,,,,,,,,,,,0.312,1280
,,,,,,,,,,,,,,,0.313,1280
,,,,,,,,,,,,,,,0.314,1280
,,,,,,,,,,,,,,,0.315,1280
,,,,,,,,,,,,,,,0.316,1280
,,,,,,,,,,,,,,,0.317,1280
,,,,,,,,,,,,,,,0.318,1280
,,,,,,,,,,,,,,,0.319,1280
,,,,,,,,,,,,,,,0.32,1280
,,,,,,,,,,,,,,,0.321,1280
,,,,,,,,,,,,,,,0.322,1280
,,,,,,,,,,,,,,,0.323,1280
,,,,,,,,,,,,,,,0.324,1280
,,,,,,,,,,,,,,,0.325,1280
,,,,,,,,,,,,,,,0.326,1280
,,,,,,,,,,,,,,,0.327,1300
,,,,,,,,,,,,,,,0.328,1280
,,,,,,,,,,,,,,,0.329,1300
,,,,,,,,,,,,,,,0.33,1280
,,,,,,,,,,,,,,,0.331,1280
,,,,,,,,,,,,,,,0.332,1280
,,,,,,,,,,,,,,,0.333,1280
,,,,,,,,,,,,,,,0.334,1300
,,,,,,,,,,,,,,,0.335,1300
,,,,,,,,,,,,,,,0.336,1300
,,,,,,,,,,,,,,,0.337,1300
,,,,,,,,,,,,,,,0.338,1280
,,,,,,,,,,,,,,,0.339,1280
,,,,,,,,,,,,,,,0.34,1280
,,,,,,,,,,,,,,,0.341,1280
,,,,,,,,,,,,,,,0.342,1300
,,,,,,,,,,,,,,,0.343,1300
,,,,,,,,,,,,,,,0.344,1300
,,,,,,,,,,,,,,,0.345,1300
,,,,,,,,,,,,,,,0.346,1280
,,,,,,,,,,,,,,,0.347,1300
,,,,,,,,,,,,,,,0.348,1320
,,,,,,,,,,,,,,,0.349,1300
,,,,,,,,,,,,,,,0.35,1300
,,,,,,,,,,,,,,,0.351,1320
,,,,,,,,,,,,,,,0.352,1300
,,,,,,,,,,,,,,,0.353,1300
,,,,,,,,,,,,,,,0.354,1300
,,,,,,,,,,,,,,,0.355,1300
,,,,,,,,,,,,,,,0.356,1300
,,,,,,,,,,,,,,,0.357,1300
,,,,,,,,,,,,,,,0.358,1300
,,,,,,,,,,,,,,,0.359,1300
,,,,,,,,,,,,,,,0.36,1300
,,,,,,,,,,,,,,,0.361,1300
,,,,,,,,,,,,,,,0.362,1300
,,,,,,,,,,,,,,,0.363,1320
,,,,,,,,,,,,,,,0.364,1300
,,,,,,,,,,,,,,,0.365,1300
,,,,,,,,,,,,,,,0.366,1300
,,,,,,,,,,,,,,,0.367,1320
,,,,,,,,,,,,,,,0.368,1300
,,,,,,,,,,,,,,,0.369,1320
,,,,,,,,,,,,,,,0.37,1300
,,,,,,,,,,,,,,,0.371,1320
,,,,,,,,,,,,,,,0.372,1320
,,,,,,,,,,,,,,,0.373,1320
,,,,,,,,,,,,,,,0.374,1320
,,,,,,,,,,,,,,,0.375,1320
,,,,,,,,,,,,,,,0.376,1300
,,,,,,,,,,,,,,,0.377,1320
,,,,,,,,,,,,,,,0.378,1320
,,,,,,,,,,,,,,,0.379,1300
,,,,,,,,,,,,,,,0.38,1320
,,,,,,,,,,,,,,,0.381,1320
,,,,,,,,,,,,,,,0.382,1320
,,,,,,,,,,,,,,,0.383,1320
,,,,,,,,,,,,,,,0.384,1320
,,,,,,,,,,,,,,,0.385,1320
,,,,,,,,,,,,,,,0.386,1320
,,,,,,,,,,,,,,,0.387,1320
,,,,,,,,,,,,,,,0.388,1320
,,,,,,,,,,,,,,,0.389,1320
,,,,,,,,,,,,,,,0.39,1320
,,,,,,,,,,,,,,,0.391,1300
,,,,,,,,,,,,,,,0.392,1320
,,,,,,,,,,,,,,,0.393,1320
,,,,,,,,,,,,,,,0.394,1320
,,,,,,,,,,,,,,,0.395,1300
,,,,,,,,,,,,,,,0.396,1320
,,,,,,,,,,,,,,,0.397,1320
,,,,,,,,,,,,,,,0.398,1320
,,,,,,,,,,,,,,,0.399,1320
,,,,,,,,,,,,,,,0.4,1320
,,,,,,,,,,,,,,,0.401,1320
,,,,,,,,,,,,,,,0.402,1320
,,,,,,,,,,,,,,,0.403,1320
,,,,,,,,,,,,,,,0.404,1320
,,,,,,,,,,,,,,,0.405,1320
,,,,,,,,,,,,,,,0.406,1320
,,,,,,,,,,,,,,,0.407,1320
,,,,,,,,,,,,,,,0.408,1320
,,,,,,,,,,,,,,,0.409,1320
,,,,,,,,,,,,,,,0.41,1320
,,,,,,,,,,,,,,,0.411,1320
,,,,,,,,,,,,,,,0.412,1320
,,,,,,,,,,,,,,,0.413,1320
,,,,,,,,,,,,,,,0.414,1320
,,,,,,,,,,,,,,,0.415,1320
,,,,,,,,,,,,,,,0.416,1320
,,,,,,,,,,,,,,,0.417,1320
,,,,,,,,,,,,,,,0.418,1320
,,,,,,,,,,,,,,,0.419,1320
,,,,,,,,,,,,,,,0.42,1320
,,,,,,,,,,,,,,,0.421,1320
,,,,,,,,,,,,,,,0.422,1320
,,,,,,,,,,,,,,,0.423,1320
,,,,,,,,,,,,,,,0.424,1320
,,,,,,,,,,,,,,,0.425,1320
,,,,,,,,,,,,,,,0.426,1320
,,,,,,,,,,,,,,,0.427,1320
,,,,,,,,,,,,,,,0.428,1320
,,,,,,,,,,,,,,,0.429,1320
,,,,,,,,,,,,,,,0.43,1340
,,,,,,,,,,,,,,,0.431,1320
,,,,,,,,,,,,,,,0.432,1320
,,,,,,,,,,,,,,,0.433,1320
,,,,,,,,,,,,,,,0.434,1320
,,,,,,,,,,,,,,,0.435,1340
,,,,,,,,,,,,,,,0.436,1320
,,,,,,,,,,,,,,,0.437,1340
,,,,,,,,,,,,,,,0.438,1320
,,,,,,,,,,,,,,,0.439,1340
,,,,,,,,,,,,,,,0.44,1340
,,,,,,,,,,,,,,,0.441,1340
,,,,,,,,,,,,,,,0.442,1340
,,,,,,,,,,,,,,,0.443,1340
,,,,,,,,,,,,,,,0.444,1340
,,,,,,,,,,,,,,,0.445,1340
,,,,,,,,,,,,,,,0.446,1320
,,,,,,,,,,,,,,,0.447,1340
,,,,,,,,,,,,,,,0.448,1340
,,,,,,,,,,,,,,,0.449,1320
,,,,,,,,,,,,,,,0.45,1320
,,,,,,,,,,,,,,,0.451,1340
,,,,,,,,,,,,,,,0.452,1340
,,,,,,,,,,,,,,,0.453,1320
,,,,,,,,,,,,,,,0.454,1320
,,,,,,,,,,,,,,,0.455,1340
,,,,,,,,,,,,,,,0.456,1320
,,,,,,,,,,,,,,,0.457,1320
,,,,,,,,,,,,,,,0.458,1340
,,,,,,,,,,,,,,,0.459,1340
,,,,,,,,,,,,,,,0.46,1340
,,,,,,,,,,,,,,,0.461,1340
,,,,,,,,,,,,,,,0.462,1320
,,,,,,,,,,,,,,,0.463,1320
,,,,,,,,,,,,,,,0.464,1340
,,,,,,,,,,,,,,,0.465,1340
,,,,,,,,,,,,,,,0.466,1340
,,,,,,,,,,,,,,,0.467,1340
,,,,,,,,,,,,,,,0.468,1340
,,,,,,,,,,,,,,,0.469,1340
,,,,,,,,,,,,,,,0.47,1340
,,,,,,,,,,,,,,,0.471,1340
,,,,,,,,,,,,,,,0.472,1340
,,,,,,,,,,,,,,,0.473,1320
,,,,,,,,,,,,,,,0.474,1340
,,,,,,,,,,,,,,,0.475,1340
,,,,,,,,,,,,,,,0.476,1340
,,,,,,,,,,,,,,,0.477,1340
,,,,,,,,,,,,,,,0.478,1340
,,,,,,,,,,,,,,,0.479,1340
,,,,,,,,,,,,,,,0.48,1340
,,,,,,,,,,,,,,,0.481,1340
,,,,,,,,,,,,,,,0.482,1340
,,,,,,,,,,,,,,,0.483,1340
,,,,,,,,,,,,,,,0.484,1340
,,,,,,,,,,,,,,,0.485,1340
,,,,,,,,,,,,,,,0.486,1340
,,,,,,,,,,,,,,,0.487,1340
,,,,,,,,,,,,,,,0.488,1340
,,,,,,,,,,,,,,,0.489,1340
,,,,,,,,,,,,,,,0.49,1340
,,,,,,,,,,,,,,,0.491,1340
,,,,,,,,,,,,,,,0.492,1340
,,,,,,,,,,,,,,,0.493,1320
,,,,,,,,,,,,,,,0.494,1340
,,,,,,,,,,,,,,,0.495,1340
,,,,,,,,,,,,,,,0.496,1340
,,,,,,,,,,,,,,,0.497,1340
,,,,,,,,,,,,,,,0.498,1340
,,,,,,,,,,,,,,,0.499,1340
,,,,,,,,,,,,,,,0.5,1340
,,,,,,,,,,,,,,,0.501,1340
,,,,,,,,,,,,,,,0.502,1340
,,,,,,,,,,,,,,,0.503,1340
,,,,,,,,,,,,,,,0.504,1340
,,,,,,,,,,,,,,,0.505,1340
,,,,,,,,,,,,,,,0.506,1340
,,,,,,,,,,,,,,,0.507,1360
,,,,,,,,,,,,,,,0.508,1340
,,,,,,,,,,,,,,,0.509,1340
,,,,,,,,,,,,,,,0.51,1340
,,,,,,,,,,,,,,,0.511,1340
,,,,,,,,,,,,,,,0.512,1340
,,,,,,,,,,,,,,,0.513,1340
,,,,,,,,,,,,,,,0.514,1340
,,,,,,,,,,,,,,,0.515,1340
,,,,,,,,,,,,,,,0.516,1340
,,,,,,,,,,,,,,,0.517,1340
,,,,,,,,,,,,,,,0.518,1340
,,,,,,,,,,,,,,,0.519,1340
,,,,,,,,,,,,,,,0.52,1340
,,,,,,,,,,,,,,,0.521,1340
,,,,,,,,,,,,,,,0.522,1340
,,,,,,,,,,,,,,,0.523,1340
,,,,,,,,,,,,,,,0.524,1340
,,,,,,,,,,,,,,,0.525,1340
,,,,,,,,,,,,,,,0.526,1340
,,,,,,,,,,,,,,,0.527,1360
,,,,,,,,,,,,,,,0.528,1340
,,,,,,,,,,,,,,,0.529,1340
,,,,,,,,,,,,,,,0.53,1340
,,,,,,,,,,,,,,,0.531,1340
,,,,,,,,,,,,,,,0.532,1340
,,,,,,,,,,,,,,,0.533,1340
,,,,,,,,,,,,,,,0.534,1340
,,,,,,,,,,,,,,,0.535,1340
,,,,,,,,,,,,,,,0.536,1340
,,,,,,,,,,,,,,,0.537,1360
,,,,,,,,,,,,,,,0.538,1340
,,,,,,,,,,,,,,,0.539,1340
,,,,,,,,,,,,,,,0.54,1340
,,,,,,,,,,,,,,,0.541,1360
,,,,,,,,,,,,,,,0.542,1340
,,,,,,,,,,,,,,,0.543,1340
,,,,,,,,,,,,,,,0.544,1340
,,,,,,,,,,,,,,,0.545,1360
,,,,,,,,,,,,,,,0.546,1360
,,,,,,,,,,,,,,,0.547,1360
,,,,,,,,,,,,,,,0.548,1360
,,,,,,,,,,,,,,,0.549,1360
,,,,,,,,,,,,,,,0.55,1340
,,,,,,,,,,,,,,,0.551,1360
,,,,,,,,,,,,,,,0.552,1340
,,,,,,,,,,,,,,,0.553,1340
,,,,,,,,,,,,,,,0.554,1360
,,,,,,,,,,,,,,,0.555,1360
,,,,,,,,,,,,,,,0.556,1340
,,,,,,,,,,,,,,,0.557,1360
,,,,,,,,,,,,,,,0.558,1360
,,,,,,,,,,,,,,,0.559,1360
,,,,,,,,,,,,,,,0.56,1360
,,,,,,,,,,,,,,,0.561,1360
,,,,,,,,,,,,,,,0.562,1360
,,,,,,,,,,,,,,,0.563,1360
,,,,,,,,,,,,,,,0.564,1360
,,,,,,,,,,,,,,,0.565,1360
,,,,,,,,,,,,,,,0.566,1340
,,,,,,,,,,,,,,,0.567,1340
,,,,,,,,,,,,,,,0.568,1360
,,,,,,,,,,,,,,,0.569,1360
,,,,,,,,,,,,,,,0.57,1340
,,,,,,,,,,,,,,,0.571,1360
,,,,,,,,,,,,,,,0.572,1360
,,,,,,,,,,,,,,,0.573,1360
,,,,,,,,,,,,,,,0.574,1360
,,,,,,,,,,,,,,,0.575,1360
,,,,,,,,,,,,,,,0.576,1360
,,,,,,,,,,,,,,,0.577,1360
,,,,,,,,,,,,,,,0.578,1340
,,,,,,,,,,,,,,,0.579,1360
,,,,,,,,,,,,,,,0.58,1360
,,,,,,,,,,,,,,,0.581,1360
,,,,,,,,,,,,,,,0.582,1360
,,,,,,,,,,,,,,,0.583,1340
,,,,,,,,,,,,,,,0.584,1340
,,,,,,,,,,,,,,,0.585,1360
,,,,,,,,,,,,,,,0.586,1360
,,,,,,,,,,,,,,,0.587,1360
,,,,,,,,,,,,,,,0.588,1340
,,,,,,,,,,,,,,,0.589,1360
,,,,,,,,,,,,,,,0.59,1340
,,,,,,,,,,,,,,,0.591,1360
,,,,,,,,,,,,,,,0.592,1360
,,,,,,,,,,,,,,,0.593,1360
,,,,,,,,,,,,,,,0.594,1380
,,,,,,,,,,,,,,,0.595,1360
,,,,,,,,,,,,,,,0.596,1360
,,,,,,,,,,,,,,,0.597,1360
,,,,,,,,,,,,,,,0.598,1360
,,,,,,,,,,,,,,,0.599,1360
,,,,,,,,,,,,,,,0.6,1360
,,,,,,,,,,,,,,,0.601,1360
,,,,,,,,,,,,,,,0.602,1340
,,,,,,,,,,,,,,,0.603,1360
,,,,,,,,,,,,,,,0.604,1360
,,,,,,,,,,,,,,,0.605,1360
,,,,,,,,,,,,,,,0.606,1360
,,,,,,,,,,,,,,,0.607,1360
,,,,,,,,,,,,,,,0.608,1360
,,,,,,,,,,,,,,,0.609,1360
,,,,,,,,,,,,,,,0.61,1340
,,,,,,,,,,,,,,,0.611,1360
,,,,,,,,,,,,,,,0.612,1360
,,,,,,,,,,,,,,,0.613,1380
,,,,,,,,,,,,,,,0.614,1360
,,,,,,,,,,,,,,,0.615,1360
,,,,,,,,,,,,,,,0.616,1360
,,,,,,,,,,,,,,,0.617,1340
,,,,,,,,,,,,,,,0.618,1360
,,,,,,,,,,,,,,,0.619,1360
,,,,,,,,,,,,,,,0.62,1360
,,,,,,,,,,,,,,,0.621,1360
,,,,,,,,,,,,,,,0.622,1360
,,,,,,,,,,,,,,,0.623,1360
,,,,,,,,,,,,,,,0.624,1360
,,,,,,,,,,,,,,,0.625,1380
,,,,,,,,,,,,,,,0.626,1360
,,,,,,,,,,,,,,,0.627,1360
,,,,,,,,,,,,,,,0.628,1360
,,,,,,,,,,,,,,,0.629,1360
,,,,,,,,,,,,,,,0.63,1360
,,,,,,,,,,,,,,,0.631,1360
,,,,,,,,,,,,,,,0.632,1360
,,,,,,,,,,,,,,,0.633,1360
,,,,,,,,,,,,,,,0.634,1360
,,,,,,,,,,,,,,,0.635,1360
,,,,,,,,,,,,,,,0.636,1380
,,,,,,,,,,,,,,,0.637,1380
,,,,,,,,,,,,,,,0.638,1380
,,,,,,,,,,,,,,,0.639,1360
,,,,,,,,,,,,,,,0.64,1360
,,,,,,,,,,,,,,,0.641,1360
,,,,,,,,,,,,,,,0.642,1360
,,,,,,,,,,,,,,,0.643,1360
,,,,,,,,,,,,,,,0.644,1360
,,,,,,,,,,,,,,,0.645,1360
,,,,,,,,,,,,,,,0.646,1380
,,,,,,,,,,,,,,,0.647,1360
,,,,,,,,,,,,,,,0.648,1360
,,,,,,,,,,,,,,,0.649,1360
,,,,,,,,,,,,,,,0.65,1360
,,,,,,,,,,,,,,,0.651,1360
,,,,,,,,,,,,,,,0.652,1360
,,,,,,,,,,,,,,,0.653,1360
,,,,,,,,,,,,,,,0.654,1360
,,,,,,,,,,,,,,,0.655,1360
,,,,,,,,,,,,,,,0.656,1380
,,,,,,,,,,,,,,,0.657,1380
,,,,,,,,,,,,,,,0.658,1360
,,,,,,,,,,,,,,,0.659,1360
,,,,,,,,,,,,,,,0.66,1360
,,,,,,,,,,,,,,,0.661,1360
,,,,,,,,,,,,,,,0.662,1380
,,,,,,,,,,,,,,,0.663,1360
,,,,,,,,,,,,,,,0.664,1380
,,,,,,,,,,,,,,,0.665,1380
,,,,,,,,,,,,,,,0.666,1360
,,,,,,,,,,,,,,,0.667,1360
,,,,,,,,,,,,,,,0.668,1360
,,,,,,,,,,,,,,,0.669,1380
,,,,,,,,,,,,,,,0.67,1380
,,,,,,,,,,,,,,,0.671,1380
,,,,,,,,,,,,,,,0.672,1380
,,,,,,,,,,,,,,,0.673,1360
,,,,,,,,,,,,,,,0.674,1360
,,,,,,,,,,,,,,,0.675,1360
,,,,,,,,,,,,,,,0.676,1380
,,,,,,,,,,,,,,,0.677,1360
,,,,,,,,,,,,,,,0.678,1360
,,,,,,,,,,,,,,,0.679,1360
,,,,,,,,,,,,,,,0.68,1380
,,,,,,,,,,,,,,,0.681,1380
,,,,,,,,,,,,,,,0.682,1360
,,,,,,,,,,,,,,,0.683,1380
,,,,,,,,,,,,,,,0.684,1360
,,,,,,,,,,,,,,,0.685,1380
,,,,,,,,,,,,,,,0.686,1380
,,,,,,,,,,,,,,,0.687,1360
,,,,,,,,,,,,,,,0.688,1360
,,,,,,,,,,,,,,,0.689,1380
,,,,,,,,,,,,,,,0.69,1360
,,,,,,,,,,,,,,,0.691,1360
,,,,,,,,,,,,,,,0.692,1360
,,,,,,,,,,,,,,,0.693,1360
,,,,,,,,,,,,,,,0.694,1380
,,,,,,,,,,,,,,,0.695,1360
,,,,,,,,,,,,,,,0.696,1380
,,,,,,,,,,,,,,,0.697,1380
,,,,,,,,,,,,,,,0.698,1380
,,,,,,,,,,,,,,,0.699,1380
,,,,,,,,,,,,,,,0.7,1360
,,,,,,,,,,,,,,,0.701,1380
,,,,,,,,,,,,,,,0.702,1360
,,,,,,,,,,,,,,,0.703,1380
,,,,,,,,,,,,,,,0.704,1380
,,,,,,,,,,,,,,,0.705,1360
,,,,,,,,,,,,,,,0.706,1360
,,,,,,,,,,,,,,,0.707,1380
,,,,,,,,,,,,,,,0.708,1360
,,,,,,,,,,,,,,,0.709,1380
,,,,,,,,,,,,,,,0.71,1360
,,,,,,,,,,,,,,,0.711,1380
,,,,,,,,,,,,,,,0.712,1360
,,,,,,,,,,,,,,,0.713,1380
,,,,,,,,,,,,,,,0.714,1380
,,,,,,,,,,,,,,,0.715,1360
,,,,,,,,,,,,,,,0.716,1360
,,,,,,,,,,,,,,,0.717,1360
,,,,,,,,,,,,,,,0.718,1360
,,,,,,,,,,,,,,,0.719,1360
,,,,,,,,,,,,,,,0.72,1360
,,,,,,,,,,,,,,,0.721,1360
,,,,,,,,,,,,,,,0.722,1380
,,,,,,,,,,,,,,,0.723,1360
,,,,,,,,,,,,,,,0.724,1360
,,,,,,,,,,,,,,,0.725,1380
,,,,,,,,,,,,,,,0.726,1360
,,,,,,,,,,,,,,,0.727,1360
,,,,,,,,,,,,,,,0.728,1360
,,,,,,,,,,,,,,,0.729,1380
,,,,,,,,,,,,,,,0.73,1380
,,,,,,,,,,,,,,,0.731,1380
,,,,,,,,,,,,,,,0.732,1380
,,,,,,,,,,,,,,,0.733,1360
,,,,,,,,,,,,,,,0.734,1380
,,,,,,,,,,,,,,,0.735,1380
,,,,,,,,,,,,,,,0.736,1360
,,,,,,,,,,,,,,,0.737,1360
,,,,,,,,,,,,,,,0.738,1380
,,,,,,,,,,,,,,,0.739,1360
,,,,,,,,,,,,,,,0.74,1380
,,,,,,,,,,,,,,,0.741,1360
,,,,,,,,,,,,,,,0.742,1380
,,,,,,,,,,,,,,,0.743,1380
,,,,,,,,,,,,,,,0.744,1380
,,,,,,,,,,,,,,,0.745,1380
,,,,,,,,,,,,,,,0.746,1380
,,,,,,,,,,,,,,,0.747,1360
,,,,,,,,,,,,,,,0.748,1360
,,,,,,,,,,,,,,,0.749,1380
